"fact_id","player_id","age_id","position_id","club_id","season_id","market_id","Goals","Goals_per90","Assists","Assists_per90","Goals_Assists","Non_Penalty_xG","xG","xG_per90","Shots_per90","Shot_Creating_Actions","Passes_Completed","Progressive_Passes","Progressive_Carries","Key_Passes","Carries_into_Final_Third","Through_Balls","Dribblers_Tackled","Dribblers_Challenged","Tackles","Clearances","Interceptions","Blocks","Fouls","Errors","Aerials_Won","Yellow_Cards","Red_Cards","Market_Value"
3802,242631,10,8,22,4,42,2,"0.09",2,"0.09",4,"2.3","2.3","0.1","1.06",66,599,103,44,36,37,6,21,52,40,25,20,39,16,2,9,1,0,"22000000.00"
3803,242631,11,4,22,5,10,2,"0.05",7,"0.19",9,"2.5","2.5","0.07","1.12",120,1154,194,90,64,79,14,33,65,69,29,25,41,19,0,10,2,0,"18000000.00"
3804,242631,13,5,116,7,26,5,"0.3",3,"0.18",8,"2.7","2.7","0.16","2.01",65,547,104,65,28,56,10,9,15,22,20,6,12,11,0,3,1,0,"25000000.00"
3805,242940,9,1,122,1,23,1,"0.03",1,"0.03",2,"2.0","2.0","0.07","0.45",31,842,87,19,7,16,0,19,32,43,119,57,29,46,0,65,6,0,"3000000.00"
3806,242940,9,1,122,1,23,1,"0.03",1,"0.03",2,"2.0","2.0","0.07","0.45",31,842,87,19,7,16,0,19,32,43,119,57,29,46,0,65,6,0,"3000000.00"
3807,242940,10,1,27,2,3,1,"0.11",0,"0.0",1,"1.0","1.0","0.12","0.69",9,321,34,10,5,5,0,2,5,4,25,18,11,14,1,20,4,0,"2000000.00"
3808,242940,16,1,144,7,74,0,"0.0",0,"0.0",0,"0.6","0.6","0.06","0.38",12,481,37,12,1,6,0,7,8,15,36,12,9,14,0,15,4,0,"1200000.00"
3809,243028,7,1,37,1,9,0,"0.0",1,"0.04",1,"0.8","0.8","0.03","0.21",18,607,68,7,9,4,3,21,37,41,171,71,44,22,0,79,7,0,"5000000.00"
3810,243028,8,1,37,2,20,1,"0.03",1,"0.03",2,"1.1","1.1","0.03","0.21",19,1183,90,4,3,4,0,31,61,65,198,77,44,33,4,125,4,0,"8000000.00"
3811,243028,9,1,37,3,5,1,"0.03",1,"0.03",2,"0.7","0.7","0.02","0.29",21,1734,76,13,5,8,0,25,49,37,132,84,44,30,0,95,5,1,"12000000.00"
3812,243028,10,1,37,4,26,4,"0.14",0,"0.0",4,"2.2","2.2","0.08","0.65",22,1201,61,0,6,8,0,19,33,32,141,72,48,30,0,91,10,0,"25000000.00"
3813,243541,13,3,97,2,14,0,"0.0",1,"0.44",1,"0.6","0.6","0.25","2.21",5,31,10,2,2,1,0,0,1,0,5,0,2,7,0,17,2,0,"4000000.00"
3814,243541,14,3,95,3,9,1,"0.1",3,"0.31",4,"1.5","1.5","0.15","1.44",21,150,27,5,10,7,1,2,13,6,13,9,9,15,0,60,4,0,"5000000.00"
3815,243589,8,2,116,3,9,0,"0.0",0,"0.0",0,"0.4","0.4","0.09","1.44",8,153,19,8,1,10,0,0,5,11,1,2,4,12,0,4,1,0,"5000000.00"
3816,243606,6,5,32,1,23,5,"0.47",2,"0.19",7,"2.9","2.9","0.27","2.81",21,139,8,33,7,18,0,3,11,15,0,4,7,21,0,10,4,0,"3000000.00"
3817,243606,7,3,1,2,14,0,"0.0",0,"0.0",0,"1.4","1.4","0.21","2.36",12,66,3,26,6,16,0,1,9,3,3,1,2,18,0,8,1,0,"4000000.00"
3818,243714,7,5,86,1,8,6,"0.39",4,"0.26",10,"4.0","4.0","0.26","2.02",65,539,55,99,28,51,1,6,19,11,3,5,20,17,0,12,2,0,"50000000.00"
3819,243714,8,5,86,2,8,4,"0.24",3,"0.18",7,"4.7","4.7","0.28","2.21",87,599,75,113,33,46,3,12,27,19,3,4,9,11,0,18,2,0,"50000000.00"
3820,243714,9,5,86,3,8,5,"0.26",10,"0.51",15,"4.2","4.2","0.21","2.67",103,662,76,103,45,45,3,2,21,14,3,4,22,12,0,12,1,0,"50000000.00"
3821,243714,10,9,86,4,54,6,"0.4",2,"0.13",8,"4.0","4.0","0.26","3.05",53,547,55,83,24,40,4,5,16,14,5,8,14,9,0,9,1,1,"55000000.00"
3822,243714,11,5,86,5,55,8,"0.51",5,"0.32",13,"4.6","4.6","0.29","3.13",85,640,70,98,42,49,4,7,17,11,7,2,19,9,0,11,2,1,"60000000.00"
3823,243714,12,3,86,6,66,3,"0.24",3,"0.24",6,"2.8","2.8","0.22","2.75",63,528,72,75,29,35,1,9,17,12,5,2,15,6,0,6,1,0,"65000000.00"
3824,243714,13,3,86,7,8,3,"0.43",2,"0.29",5,"1.2","1.2","0.18","2.75",40,320,28,34,17,18,0,3,5,10,12,6,6,4,0,4,0,0,"50000000.00"
3825,243737,9,2,71,4,44,0,"0.0",0,"0.0",0,"0.6","0.6","0.09","0.79",16,222,16,14,7,6,1,3,20,12,3,6,6,8,0,6,1,0,"300000.00"
3826,243760,15,1,136,7,74,3,"0.29",0,"0.0",3,"0.7","0.7","0.07","0.68",9,467,34,9,6,4,0,15,25,28,47,14,20,19,0,17,1,0,"1200000.00"
3827,243856,9,3,4,4,52,2,"0.28",0,"0.0",2,"2.6","2.6","0.37","2.13",7,81,10,8,3,1,0,1,6,5,4,2,3,19,0,31,1,0,"4500000.00"
3828,243879,10,2,138,5,28,1,"0.04",0,"0.0",1,"1.6","1.6","0.06","0.83",52,756,104,18,20,21,0,32,57,55,36,24,37,34,1,47,8,1,"2500000.00"
3829,244338,15,2,130,6,13,0,"0.0",0,"0.0",0,"0.6","0.6","0.05","0.9",19,268,34,10,6,7,0,5,9,13,16,9,15,9,3,12,1,0,"1000000.00"
3830,244940,7,2,30,3,23,0,"0.0",1,"0.07",1,"0.5","0.5","0.03","0.72",28,556,49,16,12,15,1,12,33,21,14,20,11,32,1,34,3,0,"3000000.00"
3831,244940,8,2,30,4,134,2,"0.08",0,"0.0",2,"1.9","1.9","0.08","1.05",54,1128,113,39,19,25,3,22,51,42,35,51,37,38,1,53,5,0,"2700000.00"
3832,244940,9,2,63,5,25,0,"0.0",1,"0.06",1,"0.6","0.6","0.03","0.17",24,882,81,6,9,10,1,16,39,31,19,28,24,26,1,20,6,0,"7000000.00"
3833,244940,10,2,63,6,47,0,"0.0",0,"0.0",0,"0.2","0.2","0.01","0.38",23,680,57,16,11,15,4,10,18,20,18,17,28,22,1,16,3,0,"13000000.00"
3834,245056,6,2,16,1,13,2,"0.18",0,"0.0",2,"1.5","1.5","0.14","0.82",37,396,46,27,12,22,0,5,16,21,11,12,13,35,0,8,7,0,"1000000.00"
3835,245056,7,2,16,2,3,1,"0.05",1,"0.05",2,"1.1","1.1","0.05","0.82",39,699,91,55,13,42,0,10,35,29,15,29,21,44,0,16,5,1,"2000000.00"
3836,245056,8,2,16,3,108,3,"0.13",0,"0.0",3,"1.8","1.8","0.08","0.81",60,632,72,54,23,38,2,15,50,32,17,17,23,45,0,23,4,0,"3200000.00"
3837,245056,9,2,16,4,9,5,"0.15",4,"0.12",9,"2.3","4.7","0.14","0.88",80,1512,148,68,32,72,6,19,43,51,41,24,34,85,0,42,10,0,"5000000.00"
3838,245056,10,2,116,5,5,0,"0.0",0,"0.0",0,"0.1","0.1","0.03","1.09",5,192,13,8,0,7,0,3,7,8,3,5,6,13,0,4,1,0,"12000000.00"
3839,245056,11,2,116,6,5,1,"0.08",0,"0.0",1,"1.6","1.6","0.13","1.04",27,428,43,12,11,12,4,18,39,33,19,16,18,27,1,11,3,0,"12000000.00"
3840,245078,7,5,49,1,28,0,"0.0",0,"0.0",0,"1.1","1.1","0.15","2.11",19,118,15,28,4,22,0,5,16,8,4,5,3,6,0,3,2,0,"2500000.00"
3841,245078,8,5,49,2,25,5,"0.51",1,"0.1",6,"3.3","3.3","0.34","3.07",30,234,45,54,14,38,2,6,17,10,7,2,7,16,0,5,3,0,"7000000.00"
3842,245078,9,3,49,3,20,2,"0.45",1,"0.23",3,"1.6","1.6","0.37","2.73",13,81,10,20,6,9,0,2,12,6,1,3,8,3,0,3,2,0,"8000000.00"
3843,245078,9,3,49,3,20,2,"0.45",1,"0.23",3,"1.6","1.6","0.37","2.73",13,81,10,20,6,9,0,2,12,6,1,3,8,3,0,3,2,0,"8000000.00"
3844,245078,11,4,16,5,9,2,"0.12",2,"0.12",4,"5.0","5.0","0.31","3.2",49,298,42,86,18,48,2,0,4,2,4,2,3,17,0,7,1,0,"5000000.00"
3845,245078,12,4,16,6,14,3,"0.72",0,"0.0",3,"1.7","1.7","0.41","2.89",9,57,7,11,3,3,0,1,3,1,0,0,3,1,0,0,1,0,"4000000.00"
3846,245078,12,4,16,6,14,3,"0.72",0,"0.0",3,"1.7","1.7","0.41","2.89",9,57,7,11,3,3,0,1,3,1,0,0,3,1,0,0,1,0,"4000000.00"
3847,245078,12,4,16,6,14,3,"0.72",0,"0.0",3,"1.7","1.7","0.41","2.89",9,57,7,11,3,3,0,1,3,1,0,0,3,1,0,0,1,0,"4000000.00"
3848,245537,8,2,112,1,37,3,"0.15",0,"0.0",3,"1.1","3.5","0.18","0.9",45,732,101,42,17,25,2,4,18,32,19,35,28,31,0,38,4,0,"16000000.00"
3849,245537,11,2,66,4,3,1,"0.06",0,"0.0",1,"0.6","0.6","0.04","0.89",18,755,82,12,3,14,1,16,29,42,13,28,24,29,0,18,4,0,"2000000.00"
3850,245537,12,2,66,5,23,4,"0.14",4,"0.14",8,"1.6","3.2","0.11","1.41",72,1512,176,46,33,62,7,36,61,74,29,44,33,39,3,29,7,1,"3000000.00"
3851,245537,13,2,31,6,25,0,"0.0",3,"0.14",3,"0.4","0.4","0.02","0.46",38,1248,136,11,14,28,4,22,43,49,33,37,33,23,0,24,7,0,"7000000.00"
3852,245744,8,4,121,1,3,0,"0.0",0,"0.0",0,"1.6","1.6","0.2","1.67",14,110,14,21,2,17,0,1,6,5,2,2,9,5,0,5,0,0,"2000000.00"
3853,245744,8,4,121,1,3,0,"0.0",0,"0.0",0,"1.6","1.6","0.2","1.67",14,110,14,21,2,17,0,1,6,5,2,2,9,5,0,5,0,0,"2000000.00"
3854,245744,11,5,33,4,23,3,"0.17",4,"0.22",7,"3.7","3.7","0.21","1.85",49,244,40,48,20,26,4,5,19,11,7,7,14,17,0,15,1,0,"3000000.00"
3855,245744,12,5,33,5,23,3,"0.16",3,"0.16",6,"5.6","5.6","0.29","2.78",56,237,34,32,22,19,2,7,16,14,8,8,17,10,0,19,1,0,"3000000.00"
3856,245744,13,5,33,6,14,6,"0.27",1,"0.05",7,"7.9","7.9","0.36","2.95",65,262,32,56,21,27,1,7,23,17,11,4,17,15,0,15,2,0,"4000000.00"
3857,245744,15,5,47,7,14,0,"0.0",0,"0.0",0,"0.9","0.9","0.22","2.28",6,53,9,16,0,7,0,3,5,6,4,3,5,1,0,3,0,0,"4000000.00"
3858,246277,9,4,95,1,17,1,"0.16",0,"0.0",1,"0.8","0.8","0.13","1.3",27,164,28,13,12,9,0,1,3,6,2,0,4,10,1,4,1,0,"1500000.00"
3859,246963,12,5,130,6,6,11,"0.35",4,"0.13",15,"7.5","11.4","0.36","2.08",71,484,56,37,22,32,0,9,15,15,53,1,24,49,0,133,4,0,"6000000.00"
3860,246968,10,4,83,1,20,12,"0.37",2,"0.06",14,"7.5","7.5","0.23","1.7",91,594,82,72,45,50,6,17,63,59,33,42,55,46,1,26,2,0,"8000000.00"
3861,246968,11,4,57,2,11,8,"0.36",4,"0.18",12,"5.7","6.5","0.29","2.07",75,597,62,47,28,34,9,8,54,45,9,14,33,30,1,24,0,0,"20000000.00"
3862,246968,12,4,57,3,75,2,"0.14",1,"0.07",3,"3.3","3.3","0.23","2.1",51,369,54,39,23,31,2,13,48,32,7,10,28,31,0,12,2,0,"24000000.00"
3863,246968,13,4,57,4,10,2,"0.4",3,"0.61",5,"1.6","1.6","0.32","2.22",20,123,18,16,11,10,1,0,13,4,5,2,11,6,0,6,0,1,"18000000.00"
3864,246968,14,4,57,5,5,0,"0.0",1,"0.24",1,"1.1","1.1","0.27","1.88",14,118,20,17,11,6,5,8,19,11,3,2,6,7,0,2,0,0,"12000000.00"
3865,246968,15,3,80,6,6,9,"0.35",1,"0.04",10,"7.4","7.4","0.29","2.67",90,572,80,90,29,51,5,21,49,59,18,22,42,36,0,20,4,0,"6000000.00"
3866,246968,16,3,43,7,25,8,"0.98",0,"0.0",8,"3.7","3.7","0.44","3.19",23,126,29,29,12,19,3,3,9,11,7,2,8,11,0,4,3,0,"7000000.00"
3867,247250,12,2,109,1,27,3,"0.09",2,"0.06",5,"2.7","3.5","0.1","1.54",62,1438,181,45,20,33,2,32,89,96,52,38,59,69,1,49,13,0,"600000.00"
3868,247250,13,2,109,2,41,2,"0.09",2,"0.09",4,"1.9","1.9","0.09","1.54",51,830,100,26,16,15,1,30,63,61,41,15,46,37,0,49,10,0,"10000000.00"
3869,247250,14,2,109,3,20,1,"0.04",0,"0.0",1,"1.8","1.8","0.07","1.16",28,930,107,25,9,26,0,30,80,54,28,31,35,47,0,52,10,0,"8000000.00"
3870,247250,15,2,17,4,6,2,"0.16",0,"0.0",2,"1.3","1.3","0.11","1.87",39,556,87,26,14,10,3,22,45,41,14,13,10,30,0,22,7,0,"6000000.00"
3871,247250,15,2,17,4,6,2,"0.16",0,"0.0",2,"1.3","1.3","0.11","1.87",39,556,87,26,14,10,3,22,45,41,14,13,10,30,0,22,7,0,"6000000.00"
3872,247250,16,2,17,5,28,3,"0.13",0,"0.0",3,"1.6","4.0","0.18","1.37",47,827,105,30,20,27,6,19,54,43,37,19,23,45,0,30,11,1,"2500000.00"
3873,247250,17,2,17,6,3,3,"0.09",1,"0.03",4,"1.7","3.3","0.09","1.32",75,1271,154,27,23,27,1,50,121,97,55,33,60,84,2,47,14,0,"2000000.00"
3874,247377,7,1,114,1,17,2,"0.08",1,"0.04",3,"0.6","0.6","0.02","0.43",25,1075,92,42,7,36,0,15,33,40,79,36,38,20,0,43,2,0,"1500000.00"
3875,247377,7,1,114,1,17,2,"0.08",1,"0.04",3,"0.6","0.6","0.02","0.43",25,1075,92,42,7,36,0,15,33,40,79,36,38,20,0,43,2,0,"1500000.00"
3876,247377,8,1,16,2,14,1,"0.36",0,"0.0",1,"0.3","0.3","0.1","1.09",1,80,5,0,1,0,0,5,6,9,10,5,3,4,0,6,0,0,"4000000.00"
3877,247377,8,1,16,2,14,1,"0.36",0,"0.0",1,"0.3","0.3","0.1","1.09",1,80,5,0,1,0,0,5,6,9,10,5,3,4,0,6,0,0,"4000000.00"
3878,247459,8,4,32,1,9,0,"0.0",1,"0.17",1,"0.9","0.9","0.16","2.4",21,119,14,14,6,8,0,1,3,9,1,4,7,8,0,6,0,0,"5000000.00"
3879,247459,9,5,101,2,28,2,"0.33",1,"0.17",3,"1.1","1.1","0.19","1.49",13,169,26,11,6,14,0,5,12,16,5,5,6,9,0,4,1,0,"2500000.00"
3880,247555,7,2,70,1,9,2,"0.09",0,"0.0",2,"1.2","1.2","0.06","0.96",60,740,100,35,25,30,1,14,36,36,31,26,31,38,0,21,9,1,"5000000.00"
3881,247555,7,2,70,1,9,2,"0.09",0,"0.0",2,"1.2","1.2","0.06","0.96",60,740,100,35,25,30,1,14,36,36,31,26,31,38,0,21,9,1,"5000000.00"
3882,247555,8,8,62,2,20,1,"0.06",0,"0.0",1,"0.8","0.8","0.05","1.39",32,599,61,12,8,8,3,15,33,33,47,32,17,19,1,15,7,1,"8000000.00"
3883,247555,9,4,62,3,67,0,"0.0",1,"0.11",1,"0.5","0.5","0.05","1.28",20,266,23,6,12,6,0,4,7,8,25,29,12,7,0,6,1,0,"5500000.00"
3884,247555,10,4,81,4,67,0,"0.0",0,"0.0",0,"0.1","0.1","0.02","1.27",10,95,12,6,6,5,0,1,4,2,6,2,2,3,0,5,0,0,"5500000.00"
3885,247555,10,4,81,4,67,0,"0.0",0,"0.0",0,"0.1","0.1","0.02","1.27",10,95,12,6,6,5,0,1,4,2,6,2,2,3,0,5,0,0,"5500000.00"
3886,247555,10,4,81,4,67,0,"0.0",0,"0.0",0,"0.1","0.1","0.02","1.27",10,95,12,6,6,5,0,1,4,2,6,2,2,3,0,5,0,0,"5500000.00"
3887,247555,11,1,62,5,3,0,"0.0",3,"0.11",3,"0.7","0.7","0.02","0.55",36,832,67,15,15,12,0,18,34,35,87,54,37,29,2,38,4,0,"2000000.00"
3888,247555,13,2,61,7,52,0,"0.0",0,"0.0",0,"0.1","0.1","0.02","0.64",4,183,9,2,2,3,1,4,7,4,11,9,8,5,1,2,0,0,"4500000.00"
3889,247652,9,3,109,3,112,6,"0.25",1,"0.04",7,"5.6","5.6","0.24","1.65",37,246,22,17,19,8,2,2,23,12,7,8,17,29,0,25,3,0,"2400000.00"
3890,247652,11,3,109,5,20,1,"0.12",0,"0.0",1,"2.3","2.3","0.28","2.17",4,70,4,7,3,2,0,0,4,2,7,1,8,5,0,4,1,0,"8000000.00"
3891,247652,11,3,109,5,20,1,"0.12",0,"0.0",1,"2.3","2.3","0.28","2.17",4,70,4,7,3,2,0,0,4,2,7,1,8,5,0,4,1,0,"8000000.00"
3892,248732,9,1,69,2,82,1,"0.13",0,"0.0",1,"0.4","0.4","0.05","0.52",5,377,35,14,0,8,0,5,11,15,26,12,6,19,0,24,4,2,"1600000.00"
3893,248732,10,1,69,3,82,0,"0.0",0,"0.0",0,"1.9","1.9","0.09","0.73",15,741,48,12,5,14,1,14,24,42,62,27,28,39,1,41,9,0,"1600000.00"
3894,248732,12,1,69,5,52,1,"0.06",1,"0.06",2,"1.1","1.1","0.06","0.61",16,613,60,20,5,13,1,22,31,48,71,23,14,37,0,43,6,1,"4500000.00"
3895,248732,13,1,69,6,23,0,"0.0",0,"0.0",0,"0.5","0.5","0.02","0.38",11,972,89,11,2,8,0,17,29,53,114,24,17,33,1,67,5,0,"3000000.00"
3896,248999,9,3,94,1,17,4,"0.36",0,"0.0",4,"3.9","3.9","0.35","2.33",33,170,25,22,7,23,0,4,18,18,15,3,10,17,2,14,0,0,"1500000.00"
3897,248999,10,5,94,2,23,8,"0.29",2,"0.07",10,"8.1","8.9","0.32","1.85",75,422,41,59,30,39,2,11,46,35,38,12,30,37,0,67,4,0,"3000000.00"
3898,248999,11,5,94,3,108,4,"0.17",4,"0.17",8,"8.5","8.5","0.37","1.81",55,439,46,57,21,33,2,12,32,36,14,16,19,26,0,71,5,0,"3200000.00"
3899,248999,12,3,94,4,14,7,"0.24",2,"0.07",9,"9.1","9.1","0.32","2.09",94,614,85,33,41,23,7,13,28,41,39,17,25,36,2,126,2,0,"4000000.00"
3900,248999,13,5,94,5,38,5,"0.3",2,"0.12",7,"3.3","3.3","0.19","1.8",41,314,33,19,13,11,0,6,22,19,17,10,22,21,0,70,1,0,"6500000.00"
3901,248999,14,5,94,6,9,7,"0.27",2,"0.08",9,"7.0","8.6","0.34","1.25",64,494,49,24,32,12,2,4,23,32,35,15,19,25,0,80,7,0,"5000000.00"
3902,248999,15,4,94,7,14,2,"0.32",3,"0.48",5,"2.8","3.6","0.57","2.39",22,138,12,5,13,5,0,3,13,14,11,1,10,9,0,19,0,0,"4000000.00"
3903,249089,7,4,100,2,11,0,"0.0",0,"0.0",0,"0.3","0.3","0.02","0.6",41,572,80,18,11,16,5,10,47,27,17,17,17,23,1,12,5,0,"20000000.00"
3904,249089,11,2,100,6,41,0,"0.0",3,"0.1",3,"0.4","0.4","0.01","0.39",77,1135,142,22,46,24,2,34,63,61,46,65,32,39,1,42,5,1,"10000000.00"
3905,249089,12,8,100,7,5,1,"0.07",3,"0.21",4,"0.6","0.6","0.04","0.62",45,532,83,17,23,16,3,16,32,39,27,25,18,31,0,16,4,0,"12000000.00"
3906,249126,7,2,88,1,16,1,"0.06",0,"0.0",1,"1.0","1.0","0.06","0.51",29,1277,124,56,7,48,1,5,30,22,19,21,19,16,0,12,4,0,"15000000.00"
3907,249126,8,2,88,2,11,0,"0.0",0,"0.0",0,"0.5","0.5","0.02","0.57",48,1542,190,44,18,43,5,17,54,40,32,36,27,24,1,14,9,0,"20000000.00"
3908,249126,9,2,88,3,50,0,"0.0",0,"0.0",0,"0.1","0.1","0.01","0.42",7,579,62,9,4,7,0,5,20,16,12,11,16,11,1,7,5,0,"32000000.00"
3909,249126,10,2,88,4,42,0,"0.0",1,"0.1",1,"0.1","0.1","0.01","0.3",29,585,73,10,11,14,8,8,21,15,10,16,14,11,2,4,2,0,"22000000.00"
3910,249126,13,2,57,7,5,0,"0.0",2,"0.2",2,"0.2","0.2","0.01","0.69",28,524,65,12,14,4,2,7,15,14,14,4,10,5,0,4,3,0,"12000000.00"
3911,249157,6,4,59,2,28,1,"0.2",0,"0.0",1,"0.7","0.7","0.14","1.18",11,56,9,8,2,4,0,2,7,3,3,1,7,3,0,7,0,0,"2500000.00"
3912,249157,7,5,59,3,3,0,"0.0",1,"0.24",1,"0.3","0.3","0.07","1.19",11,67,11,4,6,7,0,3,6,3,6,2,4,7,0,3,0,0,"2000000.00"
3913,249157,8,4,59,4,3,0,"0.0",1,"0.22",1,"0.2","0.2","0.04","1.29",11,63,10,10,6,6,1,4,7,5,4,2,5,2,0,7,0,0,"2000000.00"
3914,249157,9,5,59,5,17,2,"0.19",1,"0.1",3,"1.8","1.8","0.17","1.07",20,160,24,3,13,9,0,5,10,15,12,4,12,15,0,19,1,0,"1500000.00"
3915,249157,10,4,59,6,28,2,"0.13",4,"0.27",6,"0.9","0.9","0.06","0.94",50,290,46,22,32,9,1,14,28,23,21,12,30,14,0,24,1,0,"2500000.00"
3916,249356,8,1,100,2,14,0,"0.0",2,"0.12",2,"0.5","0.5","0.03","0.29",19,562,50,38,10,21,1,8,22,21,64,18,27,10,1,27,2,0,"4000000.00"
3917,249513,11,1,100,2,21,0,"0.0",4,"0.15",4,"0.4","0.4","0.02","0.42",60,993,145,42,33,37,2,29,59,61,91,84,31,18,0,33,6,0,"9000000.00"
3918,249513,13,1,96,4,52,0,"0.0",0,"0.0",0,"0.2","0.2","0.01","0.55",31,849,92,24,15,26,0,22,45,41,54,30,29,16,0,26,4,0,"4500000.00"
3919,249513,14,1,96,5,23,0,"0.0",0,"0.0",0,"0.2","0.2","0.01","0.49",33,746,64,32,10,26,0,12,27,35,51,20,18,27,1,18,3,0,"3000000.00"
3920,249513,15,1,97,6,23,0,"0.0",7,"0.25",7,"0.3","0.3","0.01","0.64",61,993,119,28,39,36,2,41,76,64,76,41,25,32,0,29,10,0,"3000000.00"
3921,249513,15,1,97,6,23,0,"0.0",7,"0.25",7,"0.3","0.3","0.01","0.64",61,993,119,28,39,36,2,41,76,64,76,41,25,32,0,29,10,0,"3000000.00"
3922,249513,16,1,97,7,23,0,"0.0",1,"0.06",1,"0.3","0.3","0.02","0.63",49,549,79,20,23,18,0,21,37,41,31,18,14,15,1,15,5,0,"3000000.00"
3923,249565,6,2,57,1,26,3,"0.25",4,"0.33",7,"1.8","1.8","0.15","2.57",39,551,85,24,16,15,11,5,17,17,13,5,13,10,1,10,2,0,"25000000.00"
3924,249565,6,2,57,1,26,3,"0.25",4,"0.33",7,"1.8","1.8","0.15","2.57",39,551,85,24,16,15,11,5,17,17,13,5,13,10,1,10,2,0,"25000000.00"
3925,249565,7,2,57,2,42,3,"0.1",6,"0.19",9,"2.7","2.7","0.09","1.78",110,1504,215,46,52,44,13,24,74,52,18,22,43,32,0,25,2,0,"22000000.00"
3926,249565,8,2,57,3,133,6,"0.16",4,"0.11",10,"2.8","4.4","0.12","1.26",126,2061,272,52,49,39,11,45,108,86,20,46,35,37,1,34,6,0,"44000000.00"
3927,249565,9,2,57,4,54,6,"0.21",4,"0.14",10,"2.8","4.4","0.15","1.95",101,1451,202,31,37,36,12,42,100,74,41,21,47,32,3,24,3,0,"55000000.00"
3928,249565,10,2,57,5,54,3,"0.12",2,"0.08",5,"0.9","2.5","0.1","1.11",78,1303,181,35,30,25,12,23,62,66,24,28,35,33,1,26,4,0,"55000000.00"
3929,249565,11,4,48,6,43,2,"0.11",6,"0.33",8,"1.3","1.3","0.07","0.78",49,789,128,23,18,27,17,16,40,41,9,15,23,22,0,13,3,0,"30000000.00"
3930,249565,12,2,48,7,26,0,"0.0",4,"0.25",4,"0.6","1.4","0.08","0.61",64,833,111,20,38,13,13,18,33,38,16,15,12,20,2,7,3,0,"25000000.00"
3931,249636,13,1,132,6,13,2,"0.06",0,"0.0",2,"2.1","2.1","0.07","0.52",18,1194,105,13,3,14,2,28,42,50,142,32,50,35,1,75,2,0,"1000000.00"
3932,249636,14,1,132,7,23,2,"0.13",0,"0.0",2,"0.4","0.4","0.03","0.33",7,674,67,9,2,5,0,20,31,36,77,7,13,12,0,31,3,0,"3000000.00"
3933,249730,9,1,95,1,17,2,"0.09",2,"0.09",4,"2.5","2.5","0.11","0.67",18,533,48,10,3,4,2,26,38,46,133,40,35,16,2,95,5,0,"1500000.00"
3934,249730,11,1,13,3,39,5,"0.22",1,"0.04",6,"2.2","2.2","0.09","0.65",10,1501,83,16,3,7,0,15,27,26,66,27,18,19,1,41,7,0,"11000000.00"
3935,249730,12,1,13,4,20,0,"0.0",0,"0.0",0,"0.6","0.6","0.03","0.34",14,1195,80,11,2,5,2,20,40,36,66,25,21,20,1,45,5,0,"8000000.00"
3936,249730,13,1,13,5,16,3,"0.13",0,"0.0",3,"1.6","1.6","0.06","0.67",13,1015,68,6,2,6,0,17,33,46,87,38,39,26,0,48,6,1,"15000000.00"
3937,249730,14,1,13,6,41,1,"0.05",0,"0.0",1,"0.4","0.4","0.02","0.56",9,934,59,4,4,1,0,10,27,22,106,30,26,21,4,47,0,1,"10000000.00"
3938,250013,6,4,66,1,33,4,"0.22",1,"0.06",5,"3.1","3.1","0.17","1.6",69,590,87,43,39,31,4,12,31,38,15,28,21,21,0,19,1,0,"3500000.00"
3939,250013,7,2,66,2,9,1,"0.06",1,"0.06",2,"3.1","3.1","0.18","1.99",68,717,106,56,25,39,4,12,23,28,10,19,6,28,0,19,3,1,"5000000.00"
3940,250013,8,2,66,3,14,7,"0.23",3,"0.1",10,"4.6","5.4","0.18","2.15",120,1289,201,101,58,81,9,12,34,22,9,15,17,29,0,20,4,0,"4000000.00"
3941,250013,9,4,66,4,39,5,"0.15",4,"0.12",9,"5.8","5.8","0.18","1.78",94,1108,147,75,48,68,4,14,44,35,5,22,21,36,1,33,6,0,"11000000.00"
3942,250013,10,4,84,5,5,1,"0.1",1,"0.1",2,"1.3","1.3","0.13","1.26",45,380,43,20,27,33,5,5,14,14,2,8,11,11,0,4,0,0,"12000000.00"
3943,250013,10,4,84,5,5,1,"0.1",1,"0.1",2,"1.3","1.3","0.13","1.26",45,380,43,20,27,33,5,5,14,14,2,8,11,11,0,4,0,0,"12000000.00"
3944,250013,11,2,84,6,21,1,"0.07",2,"0.13",3,"3.2","3.2","0.21","3.01",69,569,74,35,38,42,10,11,19,23,11,8,22,8,0,33,1,0,"9000000.00"
3945,250013,13,4,84,7,25,1,"0.15",1,"0.15",2,"1.5","1.5","0.22","2.0",26,272,39,17,10,14,6,3,5,5,2,0,7,6,0,2,0,0,"7000000.00"
3946,250153,12,1,73,5,17,2,"0.09",3,"0.14",5,"1.3","1.3","0.06","0.83",63,702,60,70,30,55,2,17,37,32,37,10,10,27,2,12,2,0,"1500000.00"
3947,250153,13,1,73,6,106,0,"0.0",1,"0.07",1,"0.3","0.3","0.02","0.57",30,460,36,36,14,29,1,16,29,25,31,5,14,23,0,6,4,0,"4800000.00"
3948,250153,14,6,89,7,23,0,"0.0",0,"0.0",0,"0.1","0.1","0.03","0.46",13,122,17,12,5,6,1,2,6,5,12,3,3,4,0,1,2,0,"3000000.00"
