player_id,player,season,games,wins,draws,loses,wins_for_1,wins_for_2+
421637,Frank Onyeka,2021,28,11,5,12,7,4
421637,Frank Onyeka,2022,27,7,8,10,2,5
421637,Frank Onyeka,2023,12,7,2,3,3,4
421726,Keita Endo,2020,10,4,4,2,1,3
422355,Jens Petter Hauge,2020,19,13,4,2,6,7
422355,Jens Petter Hauge,2021,47,23,12,12,10,13
422380,Bernard Tekpetey,2019,20,6,3,11,2,4
422460,Dani Gómez,2020,19,7,6,6,3,4
422460,Dani Gómez,2021,45,10,16,19,6,4
422466,Javi Hernández,2022,15,5,4,6,4,1
422466,Javi Hernández,2023,21,8,4,9,4,4
422466,Javi Hernández,2024,4,1,2,1,0,1
422715,Arial Mendy,2021,18,4,5,9,2,2
422850,Ghislain Konan,2020,24,6,7,11,4,2
422850,Ghislain Konan,2021,37,10,16,11,6,4
423436,Santiago Ascacíbar,2018,32,13,5,14,10,3
423436,Santiago Ascacíbar,2020,10,3,2,5,2,1
423436,Santiago Ascacíbar,2021,38,12,10,16,7,5
423436,Santiago Ascacíbar,2022,33,4,9,20,1,3
423443,Álex Centelles,2022,7,1,2,4,1,0
423443,Álex Centelles,2023,23,6,6,11,4,2
423444,Fran Beltrán,2018,10,3,3,4,1,2
423444,Fran Beltrán,2019,38,8,9,21,4,4
423444,Fran Beltrán,2020,36,12,14,10,5,7
423444,Fran Beltrán,2021,43,15,11,17,7,8
423444,Fran Beltrán,2022,37,12,9,16,4,8
423444,Fran Beltrán,2023,22,8,5,9,5,3
423444,Fran Beltrán,2024,10,3,1,6,2,1
423744,Billy Gilmour,2021,41,16,7,18,10,6
423744,Billy Gilmour,2022,29,5,5,17,2,3
423744,Billy Gilmour,2023,22,13,3,6,5,8
424015,Nathan Patterson,2022,24,6,6,10,3,3
424042,Nahuel Molina,2020,10,4,2,4,2,2
424042,Nahuel Molina,2021,44,12,15,17,5,7
424042,Nahuel Molina,2022,37,15,10,12,6,9
424042,Nahuel Molina,2023,25,16,5,4,8,8
424042,Nahuel Molina,2024,15,7,2,6,4,3
424051,Samuel Kalu,2018,29,11,9,9,5,6
424051,Samuel Kalu,2019,26,9,6,11,4,5
424051,Samuel Kalu,2020,11,3,5,3,1,2
424051,Samuel Kalu,2021,27,7,9,11,5,2
424204,Alphonso Davies,2019,43,30,6,7,8,22
424204,Alphonso Davies,2020,38,35,2,1,13,22
424204,Alphonso Davies,2021,50,39,3,8,13,26
424204,Alphonso Davies,2022,28,18,7,3,2,16
424204,Alphonso Davies,2023,20,10,5,5,3,7
424204,Alphonso Davies,2024,8,6,1,1,2,4
424709,Cheick Timite,2018,16,4,2,10,3,1
424709,Cheick Timite,2019,24,5,9,10,5,0
424784,Luis Suárez,2018,0,0,0,0,0,0
424784,Luis Suárez,2019,0,0,0,0,0,0
424784,Luis Suárez,2020,20,9,5,6,5,4
424784,Luis Suárez,2021,38,10,10,18,7,3
425400,Farid El Melali,2018,7,2,2,3,2,0
425400,Farid El Melali,2019,25,10,7,8,6,4
425400,Farid El Melali,2020,13,6,4,3,2,4
425400,Farid El Melali,2022,8,0,0,8,0,0
425400,Farid El Melali,2024,0,0,0,0,0,0
425902,Ryan Yates,2022,21,5,4,9,4,1
425902,Ryan Yates,2023,14,4,5,4,3,1
425902,Ryan Yates,2024,11,1,3,7,0,1
425918,Jakub Kiwior,2021,21,7,3,11,4,3
425918,Jakub Kiwior,2022,35,11,6,18,8,3
425918,Jakub Kiwior,2023,25,10,7,8,3,7
427161,Lebo Mothiba,2019,38,13,10,15,8,5
427161,Lebo Mothiba,2022,28,6,10,12,2,4
427161,Lebo Mothiba,2023,21,8,5,8,2,6
427572,Zuriko Davitashvili,2024,0,0,0,0,0,0
428563,Lewis Ferguson,2022,29,8,9,12,4,4
428563,Lewis Ferguson,2023,24,9,8,7,5,4
428563,Lewis Ferguson,2024,9,7,1,1,3,4
428954,Stéphane Diarra,2020,15,2,3,10,0,2
428954,Stéphane Diarra,2021,22,6,5,11,4,2
428954,Stéphane Diarra,2022,20,10,4,6,6,4
429014,Morgan Gibbs-White,2018,20,7,6,7,5,2
429014,Morgan Gibbs-White,2020,20,9,4,7,5,4
429014,Morgan Gibbs-White,2022,16,2,5,8,2,0
429014,Morgan Gibbs-White,2023,23,6,7,9,4,2
429014,Morgan Gibbs-White,2024,11,2,3,6,0,2
429874,Ansgar Knauff,2020,4,3,0,1,2,1
429874,Ansgar Knauff,2022,40,18,11,11,12,6
429874,Ansgar Knauff,2023,23,8,7,8,2,6
429874,Ansgar Knauff,2024,9,3,4,2,2,1
429901,Paul Akouokou,2022,37,21,8,8,12,9
429983,Jørgen Strand Larsen,2022,33,10,6,17,5,5
429983,Jørgen Strand Larsen,2023,24,8,6,10,5,3
429983,Jørgen Strand Larsen,2024,10,3,1,6,2,1
430280,Hans Nicolussi Caviglia,2022,2,0,0,2,0,0
430280,Hans Nicolussi Caviglia,2024,9,2,4,3,1,1
431755,Dejan Kulusevski,2019,35,18,9,8,8,10
431755,Dejan Kulusevski,2020,39,17,8,14,5,12
431755,Dejan Kulusevski,2021,55,36,7,12,14,22
431755,Dejan Kulusevski,2022,39,22,7,9,6,16
431755,Dejan Kulusevski,2023,24,9,4,11,4,5
431755,Dejan Kulusevski,2024,8,4,1,3,2,2
431811,Ola Solbakken,2022,6,2,0,4,1,1
431811,Ola Solbakken,2024,0,0,0,0,0,0
432090,Nicolò Fagioli,2022,20,10,3,7,3,7
432090,Nicolò Fagioli,2023,32,18,6,8,10,8
432090,Nicolò Fagioli,2024,0,0,0,0,0,0
432281,Márton Dárdai,2021,25,8,7,10,5,3
432281,Márton Dárdai,2022,23,5,7,11,2,3
432772,Samuel Grandsir,2018,37,5,6,26,3,2
432772,Samuel Grandsir,2019,28,5,12,11,3,2
432772,Samuel Grandsir,2023,0,0,0,0,0,0
432982,Andreas Skov Olsen,2019,25,10,7,8,8,2
432982,Andreas Skov Olsen,2020,20,5,6,9,3,2
432982,Andreas Skov Olsen,2021,43,14,11,18,7,7
433177,Bukayo Saka,2019,22,7,9,6,3,4
433177,Bukayo Saka,2020,48,28,7,13,15,13
433177,Bukayo Saka,2021,48,27,9,12,6,21
433177,Bukayo Saka,2022,42,30,2,10,16,14
433177,Bukayo Saka,2023,26,13,6,7,3,10
433177,Bukayo Saka,2024,10,9,0,1,2,7
433183,Tommy Doyle,2023,4,3,1,0,2,1
433183,Tommy Doyle,2024,11,6,1,4,4,2
433188,Curtis Jones,2019,9,7,1,1,4,3
433188,Curtis Jones,2020,40,24,9,7,9,15
433188,Curtis Jones,2021,35,19,5,11,3,16
433188,Curtis Jones,2022,37,29,4,4,13,16
433188,Curtis Jones,2023,21,9,6,6,6,3
433188,Curtis Jones,2024,7,5,1,1,0,5
433584,Alessio Zerbin,2022,21,18,2,1,7,11
433584,Alessio Zerbin,2023,24,15,4,5,4,11
433984,Sam Beukema,2023,13,7,3,3,1,6
434358,Sofiane Alakouch,2018,14,3,5,6,2,1
434358,Sofiane Alakouch,2019,31,8,9,14,4,4
434433,Nikola Krstović,2023,0,0,0,0,0,0
434433,Nikola Krstović,2024,9,2,1,6,2,0
434675,Cody Gakpo,2022,42,29,5,8,13,16
434675,Cody Gakpo,2023,26,12,7,7,6,6
434675,Cody Gakpo,2024,15,11,2,2,2,9
434676,Ronaldo Vieira,2018,21,10,5,6,4,6
434676,Ronaldo Vieira,2019,37,12,6,19,7,5
435228,Ardian Ismajli,2021,41,16,9,16,9,7
435228,Ardian Ismajli,2022,31,5,11,15,4,1
435338,Gabriel Magalhães,2018,6,3,0,3,0,3
435338,Gabriel Magalhães,2019,40,18,10,12,11,7
435338,Gabriel Magalhães,2020,24,13,2,9,8,5
435338,Gabriel Magalhães,2021,45,24,10,11,6,18
435338,Gabriel Magalhães,2022,42,30,2,9,16,14
435338,Gabriel Magalhães,2023,26,13,6,7,3,10
435338,Gabriel Magalhães,2024,10,9,0,1,2,7
435485,Luiz Araújo,2018,35,14,6,15,10,4
435485,Luiz Araújo,2019,42,20,10,12,11,9
435485,Luiz Araújo,2020,24,14,7,3,7,7
435648,Joshua Zirkzee,2022,28,16,5,7,8,8
435648,Joshua Zirkzee,2023,18,6,8,4,2,4
435648,Joshua Zirkzee,2024,8,6,1,1,2,4
435772,Charles De Ketelaere,2022,32,22,6,4,6,16
435772,Charles De Ketelaere,2023,31,12,9,10,6,6
435772,Charles De Ketelaere,2024,10,5,3,2,1,4
435796,Kilian Fischer,2022,14,8,3,3,5,3
436585,Delano Burgzorg,2022,20,7,6,7,4,3
438001,Santiago Bueno,2022,19,6,5,8,5,1
438001,Santiago Bueno,2024,11,6,1,4,4,2
438315,Andreas Müller,2023,0,0,0,0,0,0
439914,John Yeboah,2018,4,2,0,2,1,1
439914,John Yeboah,2024,0,0,0,0,0,0
441170,Valentin Rosier,2018,36,10,10,16,6,4
441170,Valentin Rosier,2024,4,0,2,2,0,0
441385,Gonzalo Maroni,2019,8,3,1,4,2,1
441515,Daniel Boloca,2023,0,0,0,0,0,0
442248,Ethan Pinnock,2021,19,5,5,9,3,2
442248,Ethan Pinnock,2022,26,10,5,10,3,7
442248,Ethan Pinnock,2023,21,10,6,5,3,7
442248,Ethan Pinnock,2024,4,2,0,2,1,1
442552,Houboulang Mendes,2021,35,9,12,14,7,2
442703,Ylber Ramadani,2023,14,8,1,5,2,6
442703,Ylber Ramadani,2024,8,1,1,6,1,0
442805,Iddrisu Baba,2019,19,5,3,11,3,2
442805,Iddrisu Baba,2021,19,5,8,6,4,1
442805,Iddrisu Baba,2022,28,9,4,15,7,2
442805,Iddrisu Baba,2023,23,9,3,11,6,3
442816,Fran Gámez,2019,14,4,2,8,3,1
443331,Patrick Osterhage,2021,15,5,2,8,3,2
443331,Patrick Osterhage,2023,17,5,3,9,1,4
443710,Angelo Stiller,2021,18,9,4,5,3,6
443710,Angelo Stiller,2022,30,8,6,16,3,5
443710,Angelo Stiller,2024,10,7,1,2,2,5
444523,Lucas Paquetá,2018,0,0,0,0,0,0
444523,Lucas Paquetá,2019,33,14,8,11,8,6
444523,Lucas Paquetá,2020,37,24,11,2,7,17
444523,Lucas Paquetá,2021,41,21,10,10,10,11
444523,Lucas Paquetá,2022,34,14,8,12,7,7
444523,Lucas Paquetá,2023,22,8,5,9,3,5
444523,Lucas Paquetá,2024,6,3,2,1,0,3
445126,Emanuele Valeri,2022,16,2,7,7,1,1
445126,Emanuele Valeri,2023,27,7,6,14,5,2
445126,Emanuele Valeri,2024,7,0,1,6,0,0
445939,Omar Marmoush,2022,28,11,11,6,8,3
445939,Omar Marmoush,2023,20,7,5,8,2,5
445939,Omar Marmoush,2024,6,2,3,1,1,1
447052,Peru Nolaskoain,2018,7,0,3,4,0,0
447661,Douglas Luiz,2019,34,8,6,20,4,4
447661,Douglas Luiz,2020,31,12,6,13,6,6
447661,Douglas Luiz,2021,38,14,6,18,9,5
447661,Douglas Luiz,2022,39,11,8,18,4,7
447661,Douglas Luiz,2023,23,13,4,6,7,6
447661,Douglas Luiz,2024,10,4,2,4,2,2
448028,Kevin Sessa,2023,0,0,0,0,0,0
448177,Jessic Ngankam,2020,23,7,5,11,0,7
448177,Jessic Ngankam,2021,9,2,1,6,1,1
448177,Jessic Ngankam,2022,7,0,3,4,0,0
448258,Josha Vagnoman,2022,11,3,4,4,3,0
448258,Josha Vagnoman,2023,22,6,7,9,4,2
448258,Josha Vagnoman,2024,10,7,1,2,2,5
448344,Óscar Melendo,2018,32,12,7,13,6,6
448344,Óscar Melendo,2023,0,0,0,0,0,0
448628,Javi Galán,2020,17,1,9,7,1,0
448628,Javi Galán,2021,42,13,8,21,6,7
448628,Javi Galán,2022,37,12,8,17,4,8
448844,Carlos Neva,2019,16,6,3,7,3,3
448844,Carlos Neva,2020,44,23,9,12,14,9
448844,Carlos Neva,2021,39,12,10,17,6,6
448854,Emmanuel Dennis,2021,30,9,3,18,5,4
448854,Emmanuel Dennis,2022,33,3,6,21,3,0
449151,Junior Messias,2020,15,2,3,10,1,1
449151,Junior Messias,2021,32,9,2,21,4,5
449151,Junior Messias,2022,40,25,10,5,11,14
449151,Junior Messias,2023,25,10,7,8,5,5
449151,Junior Messias,2024,6,1,2,3,0,1
449496,Álvaro Aguado,2022,18,7,2,9,4,3
450050,Jean-Ricner Bellegarde,2019,20,7,3,10,4,3
450050,Jean-Ricner Bellegarde,2020,23,6,3,14,2,4
450050,Jean-Ricner Bellegarde,2021,38,13,12,13,5,8
450050,Jean-Ricner Bellegarde,2022,35,11,15,9,8,3
450050,Jean-Ricner Bellegarde,2023,14,6,3,5,1,5
450050,Jean-Ricner Bellegarde,2024,10,6,1,3,4,2
450417,Dylan Bronn,2019,19,10,6,3,5,5
450417,Dylan Bronn,2020,26,11,7,8,6,5
450417,Dylan Bronn,2021,38,8,13,17,4,4
450417,Dylan Bronn,2022,28,6,10,12,4,2
450826,Callum Wilson,2018,0,0,0,0,0,0
450826,Callum Wilson,2019,2,2,0,0,1,1
450826,Callum Wilson,2020,2,0,0,2,0,0
450826,Callum Wilson,2021,3,1,1,1,1,0
450826,Callum Wilson,2022,2,1,0,1,0,1
450826,Callum Wilson,2023,0,0,0,0,0,0
451276,Dominik Szoboszlai,2021,24,9,5,10,3,6
451276,Dominik Szoboszlai,2022,48,30,9,9,7,23
451276,Dominik Szoboszlai,2023,24,15,3,6,6,9
451276,Dominik Szoboszlai,2024,7,5,1,1,1,4
451801,Abdul Mumin,2022,33,15,8,10,10,5
451801,Abdul Mumin,2023,24,7,5,12,6,1
451801,Abdul Mumin,2024,10,1,3,6,0,1
452477,Junior Adamu,2023,2,1,0,1,1,0
452477,Junior Adamu,2024,10,4,2,4,4,0
453016,Anthony Caci,2019,26,11,7,8,6,5
453016,Anthony Caci,2021,38,14,11,13,6,8
453016,Anthony Caci,2022,36,16,11,9,10,6
453016,Anthony Caci,2023,20,7,6,7,2,5
453016,Anthony Caci,2024,8,2,1,5,1,1
453376,Joseph Okumu,2023,13,4,4,5,1,3
453376,Joseph Okumu,2024,5,1,2,2,1,0
453594,Adama Diakhaby,2018,25,8,8,9,3,5
453824,Josh Maja,2019,29,9,9,11,2,7
453824,Josh Maja,2020,25,7,9,9,3,4
453870,Benedict Hollerbach,2023,0,0,0,0,0,0
453870,Benedict Hollerbach,2024,10,4,2,4,4,0
454238,Tomás Alarcón,2021,15,1,8,6,1,0
454863,András Schäfer,2021,2,0,0,2,0,0
454863,András Schäfer,2022,29,19,3,7,11,8
454863,András Schäfer,2023,5,3,1,1,1,2
454863,András Schäfer,2024,8,2,2,4,2,0
455181,Jorge de Frutos,2020,19,7,6,6,2,5
455181,Jorge de Frutos,2021,43,7,15,21,4,3
455181,Jorge de Frutos,2023,2,1,0,1,1,0
455181,Jorge de Frutos,2024,10,1,3,6,0,1
455349,Jon Morcillo,2020,16,5,3,8,2,3
455661,Nick Woltemade,2020,28,8,7,13,5,3
455661,Nick Woltemade,2023,0,0,0,0,0,0
455661,Nick Woltemade,2024,9,4,1,4,3,1
456080,Karim Aribi,2020,9,1,1,7,1,0
456492,Faride Alidou,2023,15,3,6,6,0,3
457221,Lucas Robertone,2022,16,5,2,9,3,2
457221,Lucas Robertone,2023,22,6,6,10,4,2
457422,Samuele Mulattieri,2023,0,0,0,0,0,0
457673,Gabriel Strefezza,2019,16,4,3,9,3,1
457673,Gabriel Strefezza,2022,15,3,5,7,2,1
457673,Gabriel Strefezza,2023,22,5,6,11,4,1
457673,Gabriel Strefezza,2024,1,0,0,1,0,0
457736,Tijjani Noslin,2023,20,6,3,11,3,3
457736,Tijjani Noslin,2024,8,2,3,3,2,0
458178,Jack Taylor,2024,1,0,0,1,0,0
458777,Giacomo Quagliata,2022,31,5,11,15,2,3
459151,Nicolò Cambiaghi,2022,13,4,2,7,3,1
459151,Nicolò Cambiaghi,2023,19,6,8,5,4,2
459658,Andrea Cambiaso,2021,22,3,8,11,3,0
459658,Andrea Cambiaso,2022,27,8,9,10,6,2
459658,Andrea Cambiaso,2023,20,7,7,6,5,2
459658,Andrea Cambiaso,2024,9,2,4,3,1,1
460245,Moritz Jenz,2021,9,2,4,3,2,0
460245,Moritz Jenz,2022,40,22,5,13,8,14
460245,Moritz Jenz,2024,8,0,5,3,0,0
460651,Antoine Makoumbou,2023,0,0,0,0,0,0
460939,Tijjani Reijnders,2023,22,12,5,5,3,9
460939,Tijjani Reijnders,2024,12,8,2,2,4,4
461019,Samuele Birindelli,2022,17,7,1,9,3,4
461019,Samuele Birindelli,2023,22,9,9,4,6,3
461019,Samuele Birindelli,2024,8,5,2,1,3,2
461617,Rodrigo Riquelme,2023,21,9,4,8,5,4
461617,Rodrigo Riquelme,2024,15,7,2,6,4,3
461790,Louis Mafouta,2021,0,0,0,0,0,0
461833,Caleb Okoli,2022,15,8,3,4,4,4
461833,Caleb Okoli,2023,23,10,4,9,3,7
461883,Calvin Bassey,2023,27,15,7,5,5,10
461883,Calvin Bassey,2024,5,3,0,2,1,2
461906,João Moutinho,2018,0,0,0,0,0,0
461906,João Moutinho,2019,0,0,0,0,0,0
461906,João Moutinho,2020,0,0,0,0,0,0
461906,João Moutinho,2021,0,0,0,0,0,0
462250,João Félix,2019,37,21,9,7,7,14
462250,João Félix,2020,37,21,10,6,10,11
462250,João Félix,2021,37,16,10,11,9,7
462250,João Félix,2022,41,21,8,12,11,10
462250,João Félix,2023,22,4,5,13,1,3
462250,João Félix,2024,9,5,2,2,1,4
462348,Mostafa Mohamed,2022,35,10,12,13,6,4
462348,Mostafa Mohamed,2023,23,5,7,11,3,2
462348,Mostafa Mohamed,2024,7,2,0,5,2,0
462823,Gustav Isaksen,2023,7,1,3,3,0,1
462823,Gustav Isaksen,2024,12,4,1,7,2,2
463603,Benoît Badiashile,2018,9,2,1,6,1,1
463603,Benoît Badiashile,2019,36,11,12,13,6,5
463603,Benoît Badiashile,2020,27,11,6,10,9,2
463603,Benoît Badiashile,2021,43,27,9,7,12,15
463603,Benoît Badiashile,2022,33,20,6,7,10,10
463603,Benoît Badiashile,2023,19,4,6,9,2,2
463605,Bafodé Diakité,2019,22,5,7,10,4,1
463605,Bafodé Diakité,2022,15,8,2,5,4,4
463605,Bafodé Diakité,2023,19,9,6,4,4,5
463605,Bafodé Diakité,2024,4,1,2,1,1,0
463613,Yann Gboho,2019,14,8,0,6,5,3
463613,Yann Gboho,2020,28,9,7,12,6,3
463613,Yann Gboho,2023,17,7,6,4,3,4
463613,Yann Gboho,2024,10,4,1,5,3,1
463618,Khéphren Thuram,2020,31,10,9,9,5,5
463618,Khéphren Thuram,2021,38,18,7,13,12,6
463618,Khéphren Thuram,2022,36,15,9,12,12,3
463618,Khéphren Thuram,2023,19,8,6,5,4,4
463618,Khéphren Thuram,2024,8,2,2,4,1,1
463620,Willem Geubbels,2020,15,6,3,6,5,1
463620,Willem Geubbels,2021,18,10,3,5,5,5
464598,Casper Tengstedt,2024,9,5,3,1,3,2
465717,Jayden Bogle,2020,7,2,2,3,1,1
465717,Jayden Bogle,2023,4,2,1,1,1,1
465967,Ander Guevara,2020,38,20,8,9,9,11
465967,Ander Guevara,2023,21,11,6,4,6,5
466268,Juan Brunetta,2020,9,2,4,3,2,0
466298,Santiago Cáseres,2018,12,3,6,3,1,2
466602,Karamoko Dembélé,2022,19,6,4,9,2,4
466794,Eric García,2019,14,11,1,2,2,9
466794,Eric García,2021,44,25,8,11,9,16
466794,Eric García,2022,43,28,8,7,13,15
466794,Eric García,2024,7,2,1,4,0,2
466801,Sergi Altimira,2023,0,0,0,0,0,0
466801,Sergi Altimira,2024,8,3,2,3,1,2
466807,Adrià Altimira,2024,5,2,2,1,0,2
466810,Ansu Fati,2019,19,12,5,2,5,7
466810,Ansu Fati,2020,36,21,7,8,9,12
466810,Ansu Fati,2021,8,4,1,3,2,2
466810,Ansu Fati,2022,28,17,4,7,6,11
466810,Ansu Fati,2023,31,22,3,6,13,9
467623,Lyle Foster,2023,8,3,2,3,3,0
467632,Cristian Cásseres Jr.,2023,0,0,0,0,0,0
467632,Cristian Cásseres Jr.,2024,10,4,1,5,3,1
467720,Youssoufa Moukoko,2022,40,21,6,13,8,13
467720,Youssoufa Moukoko,2023,16,11,3,2,4,7
467720,Youssoufa Moukoko,2024,11,7,3,1,1,6
467992,Samuele Ricci,2021,20,9,3,8,4,5
467992,Samuele Ricci,2022,33,11,11,11,7,4
467992,Samuele Ricci,2023,22,8,7,7,5,3
467992,Samuele Ricci,2024,8,3,3,2,1,2
468002,Ben Johnson,2020,20,8,5,7,4,4
468002,Ben Johnson,2021,45,28,6,11,14,14
468002,Ben Johnson,2022,41,15,6,19,6,9
468002,Ben Johnson,2023,18,7,5,6,3,4
468002,Ben Johnson,2024,11,3,4,4,0,3
468066,Jens Cajuste,2021,22,12,3,7,6,6
468066,Jens Cajuste,2022,18,4,7,7,3,1
468066,Jens Cajuste,2023,21,8,7,6,4,4
468198,Joe Aribo,2022,42,15,7,17,7,8
468198,Joe Aribo,2024,1,0,0,1,0,0
469050,Nathan Collins,2021,16,1,8,7,0,1
469050,Nathan Collins,2023,24,8,5,10,5,3
469050,Nathan Collins,2024,10,2,1,7,1,1
469211,Liberato Cacace,2022,35,7,12,16,5,2
469211,Liberato Cacace,2023,23,6,8,9,4,2
469211,Liberato Cacace,2024,9,3,3,3,1,2
469669,Yvan Neyou,2020,16,4,6,6,1,3
469669,Yvan Neyou,2021,28,6,8,14,3,3
469669,Yvan Neyou,2024,0,0,0,0,0,0
469822,David Neres,2024,14,9,3,2,3,6
469949,Noah Katterbach,2019,9,4,1,4,1,3
469949,Noah Katterbach,2020,28,6,9,13,3,3
469958,Jacob Brown,2023,3,2,0,1,0,2
470607,Brennan Johnson,2022,22,6,4,10,5,1
470607,Brennan Johnson,2024,8,4,1,3,2,2
470618,Denis Genreau,2022,15,4,4,7,2,2
470618,Denis Genreau,2023,15,5,3,7,3,2
470794,Ivan Ilić,2020,17,7,5,5,2,5
470794,Ivan Ilić,2021,42,11,12,19,5,6
470794,Ivan Ilić,2022,26,8,5,13,6,2
470794,Ivan Ilić,2023,20,8,5,7,3,5
470794,Ivan Ilić,2024,6,1,3,2,0,1
470815,Niklas Tauer,2021,18,8,1,9,5,3
471474,Javi Martínez,2018,0,0,0,0,0,0
471474,Javi Martínez,2021,46,17,14,15,10,7
472249,Jan Thielmann,2019,3,3,0,0,1,2
472249,Jan Thielmann,2020,30,9,8,13,4,5
472249,Jan Thielmann,2021,33,10,10,13,5,5
472249,Jan Thielmann,2022,29,10,7,12,3,7
472249,Jan Thielmann,2023,13,5,5,3,1,4
473050,Kevin Schade,2021,18,10,4,4,6,4
473050,Kevin Schade,2022,26,14,8,4,4,10
473050,Kevin Schade,2023,21,9,6,6,3,6
473050,Kevin Schade,2024,0,0,0,0,0,0
474662,Hugo Magnetti,2019,8,2,3,3,1,1
474662,Hugo Magnetti,2020,24,10,5,9,6,4
474662,Hugo Magnetti,2021,35,9,11,15,6,3
474662,Hugo Magnetti,2022,33,10,4,19,5,5
474662,Hugo Magnetti,2023,22,8,7,7,5,3
474662,Hugo Magnetti,2024,7,2,4,1,2,0
474701,Crysencio Summerville,2022,28,8,5,14,5,3
474701,Crysencio Summerville,2024,2,1,0,1,0,1
474800,Facundo Medina,2020,14,7,3,4,4,3
474800,Facundo Medina,2021,32,12,12,8,8,4
474800,Facundo Medina,2022,31,18,8,5,14,4
474800,Facundo Medina,2023,19,12,4,3,6,6
474800,Facundo Medina,2024,8,4,1,3,1,3
475188,Kiernan Dewsbury-Hall,2021,25,9,6,10,6,3
475188,Kiernan Dewsbury-Hall,2022,38,12,8,17,3,9
475411,Wesley Fofana,2019,16,6,5,5,4,2
475411,Wesley Fofana,2021,22,13,3,6,6,7
475411,Wesley Fofana,2022,16,6,6,4,3,3
475416,Sorba Thomas,2024,0,0,0,0,0,0
476219,Bojan Miovski,2024,15,4,5,6,1,3
476237,Steven Alzate,2019,15,5,4,6,2,3
476237,Steven Alzate,2020,23,2,11,10,1,1
476237,Steven Alzate,2021,31,13,8,10,9,4
476836,Aron Dønnum,2023,16,6,6,4,0,6
477109,Bryan Lasme,2021,19,4,7,8,1,3
477758,Aaron Wan-Bissaka,2019,39,20,9,10,8,12
477758,Aaron Wan-Bissaka,2020,46,26,9,11,9,17
477758,Aaron Wan-Bissaka,2021,57,29,16,12,14,15
477758,Aaron Wan-Bissaka,2022,27,10,5,11,7,3
477758,Aaron Wan-Bissaka,2023,33,21,5,6,9,12
477758,Aaron Wan-Bissaka,2024,1,1,0,0,1,0
478573,Ryan Gravenberch,2022,41,32,5,4,8,24
478573,Ryan Gravenberch,2024,10,7,1,2,1,6
479999,Eberechi Eze,2020,17,5,4,8,2,3
479999,Eberechi Eze,2021,27,8,6,13,5,3
479999,Eberechi Eze,2022,41,16,11,13,9,7
479999,Eberechi Eze,2023,23,5,8,10,2,3
479999,Eberechi Eze,2024,4,1,1,2,1,0
480116,Lloyd Kelly,2023,17,6,1,10,5,1
480692,Luis Díaz,2021,47,31,10,6,14,17
480692,Luis Díaz,2022,43,31,7,5,13,18
480692,Luis Díaz,2023,9,7,2,0,5,2
480692,Luis Díaz,2024,15,11,2,2,2,9
480762,Lisandro Martínez,2022,34,22,3,8,13,9
480762,Lisandro Martínez,2024,3,3,0,0,1,2
480763,Juan Foyth,2018,19,13,4,2,5,8
480763,Juan Foyth,2021,48,24,10,14,9,15
480763,Juan Foyth,2022,30,14,7,9,4,10
480763,Juan Foyth,2023,23,13,3,7,5,8
480987,Chris Mepham,2019,34,9,8,17,4,5
480987,Chris Mepham,2022,19,4,4,9,2,2
481513,Koffi Kouao,2023,0,0,0,0,0,0
481834,Andrea Carboni,2021,38,8,11,19,4,4
481834,Andrea Carboni,2022,35,12,5,18,8,4
481834,Andrea Carboni,2023,6,2,3,1,1,1
484547,Jeremie Frimpong,2021,45,17,12,16,6,11
484547,Jeremie Frimpong,2022,32,12,7,13,2,10
484547,Jeremie Frimpong,2023,27,13,7,7,3,10
484547,Jeremie Frimpong,2024,11,9,2,0,6,3
484888,Ibrahim Sissoko,2024,0,0,0,0,0,0
484988,Logan Costa,2022,14,2,4,8,1,1
484988,Logan Costa,2023,22,9,5,8,4,5
485583,Ki-Jana Hoever,2024,0,0,0,0,0,0
485585,Ian Maatsen,2024,11,7,3,1,1,6
485706,Amadou Onana,2021,24,10,8,6,8,2
485706,Amadou Onana,2022,37,10,12,14,6,4
485706,Amadou Onana,2023,19,5,5,9,4,1
485706,Amadou Onana,2024,6,0,2,4,0,0
485960,Lilian Brassier,2020,9,4,2,3,2,2
485960,Lilian Brassier,2021,38,9,13,16,5,4
485960,Lilian Brassier,2022,34,10,5,19,5,5
485960,Lilian Brassier,2023,22,8,7,7,5,3
485960,Lilian Brassier,2024,7,3,3,1,2,1
485963,Pape Gueye,2020,20,9,4,7,6,3
485963,Pape Gueye,2021,45,16,17,12,7,9
485963,Pape Gueye,2022,31,19,2,10,8,11
485963,Pape Gueye,2023,20,9,5,6,4,5
485963,Pape Gueye,2024,4,3,0,1,0,3
485965,Nicolas Cozza,2021,40,15,13,12,7,8
485965,Nicolas Cozza,2024,7,2,1,4,2,0
486078,Charles,2018,0,0,0,0,0,0
486078,Charles,2019,0,0,0,0,0,0
486624,Musa Barrow,2018,43,19,12,12,5,14
486624,Musa Barrow,2019,44,24,11,9,9,15
486624,Musa Barrow,2020,36,12,9,15,8,4
486624,Musa Barrow,2021,44,14,11,19,7,7
486624,Musa Barrow,2022,31,11,10,10,8,3
487465,Pedro Neto,2021,18,6,5,7,6,0
487465,Pedro Neto,2022,22,4,5,12,3,1
487465,Pedro Neto,2023,13,6,1,6,4,2
487465,Pedro Neto,2024,10,6,1,3,4,2
487474,Francisco Conceição,2024,11,7,2,2,1,6
