player_id,market_value_in_eur,player_name,club_name,competition_name,year,club_in_year
363205,70000000,Gabriel Jesus,Arsenal,Premier League,2018,Manchester City
402008,3000000,Amadou Haidara,RB Leipzig,Bundesliga,2018,RB Leipzig
406040,7000000,Ademola Lookman,Atalanta,Serie A,2018,Everton
406635,5000000,Phil Foden,Manchester City,Premier League,2018,Manchester City
480763,5000000,Juan Foyth,Villarreal,La Liga,2018,Tottenham
198116,2000000,Federico Dimarco,Inter,Serie A,2018,Parma
274862,5000000,Moses Simon,Nantes,Ligue 1,2018,Levante
424051,4000000,Samuel Kalu,Watford,Premier League,2018,Bordeaux
245078,2500000,Nemanja Radonjić,Mallorca,La Liga,2018,Marseille
361914,550000,Nayef Aguerd,Real Sociedad,La Liga,2018,Dijon
14942,1000000,Darijo Srna,Cagliari,Serie A,2018,Cagliari
120443,10000000,Santiago Arias,Granada,La Liga,2018,Atlético Madrid
166240,8500000,Jürgen Locadia,Brighton,Premier League,2018,Brighton
182574,2500000,Jean-Paul Boëtius,Hertha BSC,Bundesliga,2018,Mainz 05
330659,7500000,Justin Kluivert,Bournemouth,Premier League,2018,Roma
337036,300000,Florent Muslija,Freiburg,Bundesliga,2018,Hannover 96
393325,150000,Josh Sargent,Norwich City,Premier League,2018,Werder Bremen
11268,250000,Oliver Fink,Düsseldorf,Bundesliga,2018,Düsseldorf
16311,1500000,Rouwen Hennings,Düsseldorf,Bundesliga,2018,Düsseldorf
40605,900000,Enrico Valentini,Nürnberg,Bundesliga,2018,Nürnberg
51325,1000000,Georg Margreitter,Nürnberg,Bundesliga,2018,Nürnberg
57091,1800000,Hanno Behrens,Nürnberg,Bundesliga,2018,Nürnberg
58500,1000000,Alfredo Morales,Düsseldorf,Bundesliga,2018,Düsseldorf
72792,1000000,Niko Gießelmann,Union Berlin,Bundesliga,2018,Düsseldorf
93827,1750000,Steven Skrzybski,Holstein Kiel,Bundesliga,2018,Schalke 04
106872,1000000,Kevin Stöger,Gladbach,Bundesliga,2018,Düsseldorf
111881,800000,Takashi Usami,Augsburg,Bundesliga,2018,Düsseldorf
118196,1250000,Jean Zimmer,Düsseldorf,Bundesliga,2018,Düsseldorf
124517,750000,Sebastian Kerk,Nürnberg,Bundesliga,2018,Nürnberg
214070,1400000,Ewerton,Nürnberg,Bundesliga,2018,Nürnberg
185699,1300000,Tim Leibold,Nürnberg,Bundesliga,2018,Nürnberg
193877,1500000,Pascal Köpke,Hertha BSC,Bundesliga,2018,Hertha BSC
248999,1500000,Lucas Höler,Freiburg,Bundesliga,2018,Freiburg
260655,2500000,Eduard Löwen,Bochum,Bundesliga,2018,Nürnberg
278323,150000,Alexander Fuchs,Nürnberg,Bundesliga,2018,Nürnberg
278332,1500000,Florian Neuhaus,Gladbach,Bundesliga,2018,Gladbach
279079,750000,Lukas Mühl,Nürnberg,Bundesliga,2018,Nürnberg
5303,500000,Souleymane Camara,Montpellier,Ligue 1,2018,Montpellier
5672,500000,Étienne Didot,Guingamp,Ligue 1,2018,Guingamp
15951,6000000,Dani Alves,Barcelona,La Liga,2018,Paris S-G
16136,2000000,Dante,Nice,Ligue 1,2018,Nice
18900,8000000,Hatem Ben Arfa,Lille,Ligue 1,2018,Rennes
18909,2500000,Jimmy Briand,Bordeaux,Ligue 1,2018,Bordeaux
18934,3500000,Thomas Mangani,Ajaccio,Ligue 1,2018,Angers
20463,2500000,Corentin Jean,Lens,Ligue 1,2018,Toulouse
22386,1000000,Daniel Congré,Montpellier,Ligue 1,2018,Montpellier
22390,4000000,Loïc Perrin,Saint-Étienne,Ligue 1,2018,Saint-Étienne
28335,1000000,Christophe Jallet,Amiens,Ligue 1,2018,Nice
37647,22000000,Dimitri Payet,Marseille,Ligue 1,2018,Marseille
39152,15000000,Radamel Falcao,Rayo Vallecano,La Liga,2018,Monaco
44045,2000000,Kévin Monnet-Paquet,Saint-Étienne,Ligue 1,2018,Saint-Étienne
46552,20000000,Kamil Glik,Benevento,Serie A,2018,Monaco
48280,60000000,Edinson Cavani,Valencia,La Liga,2018,Paris S-G
51118,5000000,Adil Rami,Troyes,Ligue 1,2018,Marseille
55215,18000000,Javier Pastore,Elche,La Liga,2018,Roma
56820,1000000,Jérémy Sorbon,Guingamp,Ligue 1,2018,Guingamp
57216,1500000,Ismaël Traoré,Metz,Ligue 1,2018,Angers
57370,3500000,Damien Da Silva,Lyon,Ligue 1,2018,Rennes
57372,2500000,Lucas Deaux,Nîmes,Ligue 1,2018,Guingamp
60540,10000000,Valère Germain,Montpellier,Ligue 1,2018,Marseille
60578,1500000,Prince Oniangué,Caen,Ligue 1,2018,Caen
61812,15000000,Yuri Berchiche,Athletic Club,La Liga,2018,Athletic Club
68290,180000000,Neymar,Paris S-G,Ligue 1,2018,Paris S-G
72479,2000000,Clément Grenier,Mallorca,La Liga,2018,Rennes
76055,5000000,Ronny Rodelin,Caen,Ligue 1,2018,Guingamp
77100,28000000,Lucas Moura,Tottenham,Premier League,2018,Tottenham
80173,1000000,Frédéric Sammaritano,Dijon,Ligue 1,2018,Dijon
81460,2500000,Nolan Roux,Nîmes,Ligue 1,2018,Guingamp
83002,3500000,Hiroki Sakai,Marseille,Ligue 1,2018,Marseille
83132,2000000,Vincent Manceau,Angers,Ligue 1,2018,Angers
84301,6000000,Benjamin André,Lille,Ligue 1,2018,Rennes
93726,2500000,Paul Lasne,Brest,Ligue 1,2018,Montpellier
98349,2500000,Romain Hamouma,Ajaccio,Ligue 1,2018,Saint-Étienne
100986,15000000,Thomas Meunier,Lille,Ligue 1,2018,Paris S-G
103565,10000000,Wahbi Khazri,Montpellier,Ligue 1,2018,Saint-Étienne
111048,2500000,Benjamin Jeannot,Dijon,Ligue 1,2018,Dijon
111528,500000,Anthony Gonçalves,Strasbourg,Ligue 1,2018,Strasbourg
113707,5000000,Rémy Cabella,Lille,Ligue 1,2018,Saint-Étienne
627224,2500000,Gabriel Silva,Saint-Étienne,Ligue 1,2018,Saint-Étienne
122116,7000000,Nicolas de Préville,Metz,Ligue 1,2018,Bordeaux
122797,5000000,Andy Delort,Montpellier,Ligue 1,2018,Montpellier
126683,1000000,Tristan Dingomé,Troyes,Ligue 1,2018,Reims
127076,5000000,Jérôme Roussillon,Union Berlin,Bundesliga,2018,Wolfsburg
127142,3000000,Jonas Martin,Brest,Ligue 1,2018,Strasbourg
127182,3000000,Thomas Monconduit,Lorient,Ligue 1,2018,Amiens
127194,1000000,Yaya Sanogo,Toulouse,Ligue 1,2018,Toulouse
135492,5000000,Youssouf Sabaly,Betis,La Liga,2018,Bordeaux
135617,9000000,Thiago Mendes,Lyon,Ligue 1,2018,Lille
137841,1000000,Romain Amalfitano,Dijon,Ligue 1,2018,Dijon
139279,3500000,Nicolas Pallois,Nantes,Ligue 1,2018,Nantes
154171,1000000,Benjamin Corgnet,Strasbourg,Ligue 1,2018,Strasbourg
154199,2000000,Wesley Lautoa,Dijon,Ligue 1,2018,Dijon
157491,1500000,Jordan Ikoko,Guingamp,Ligue 1,2018,Guingamp
161869,23000000,Djibril Sidibé,Toulouse,Ligue 1,2018,Monaco
164230,2000000,Nicolas Benezet,Guingamp,Ligue 1,2018,Guingamp
167329,15000000,Alassane Pléa,Gladbach,Bundesliga,2018,Gladbach
170472,2000000,Dimitri Foulquier,Valencia,La Liga,2018,Getafe
174094,18000000,Morgan Sanson,Nice,Ligue 1,2018,Marseille
174196,3000000,Kenny Lala,Brest,Ligue 1,2018,Strasbourg
178313,3000000,Jean-Eudes Aholou,Angers,Ligue 1,2018,Monaco
530902,5000000,Abdoulaye Touré,Le Havre,Ligue 1,2018,Nantes
182889,10000000,Wylan Cyprien,Nantes,Ligue 1,2018,Nice
182913,45000000,Adrien Rabiot,Marseille,Ligue 1,2018,Paris S-G
182916,3000000,Wesley Saïd,Lens,Ligue 1,2018,Dijon
184491,3500000,Naïm Sliti,Dijon,Ligue 1,2018,Dijon
184672,6000000,Guido Carrillo,Elche,La Liga,2018,Leganés
184892,28000000,Florian Thauvin,Udinese,Serie A,2018,Marseille
184922,750000,Ambroise Oyongo,Montpellier,Ligue 1,2018,Montpellier
184935,3000000,Kalifa Coulibaly,Nantes,Ligue 1,2018,Nantes
189441,7500000,Lucas Ocampos,Sevilla,La Liga,2018,Marseille
190685,3500000,Bouna Sarr,Bayern Munich,Bundesliga,2018,Marseille
190780,7000000,Emiliano Sala,Nantes,Ligue 1,2018,Nantes
201737,6000000,Christopher Jullien,Montpellier,Ligue 1,2018,Toulouse
203496,50000000,Nabil Fekir,Betis,La Liga,2018,Lyon
203507,3500000,Adrien Hunou,Angers,Ligue 1,2018,Rennes
203746,2500000,Ruben Aguilar,Lens,Ligue 1,2018,Montpellier
205503,2500000,Ibrahim Amadou,Angers,Ligue 1,2018,Sevilla
205562,65000000,Thomas Lemar,Atlético Madrid,La Liga,2018,Atlético Madrid
206746,10000000,Kenny Tete,Fulham,Premier League,2018,Lyon
214532,1000000,Pierrick Capelle,Angers,Ligue 1,2018,Angers
215977,4000000,Adrien Thomasson,Lens,Ligue 1,2018,Strasbourg
216499,1500000,Fouad Chafik,Dijon,Ligue 1,2018,Dijon
220878,3000000,Issiaga Sylla,Montpellier,Ligue 1,2018,Toulouse
222859,1250000,Florent Mollet,Nantes,Ligue 1,2018,Montpellier
697714,40000000,Fabinho,Liverpool,Premier League,2018,Liverpool
230066,3000000,Adama Mbengue,Caen,Ligue 1,2018,Caen
231025,1250000,Jordan Marié,Dijon,Ligue 1,2018,Dijon
236041,8000000,Alexis Blin,Lecce,Serie A,2018,Amiens
238716,2000000,Théo Pellenard,Auxerre,Ligue 1,2018,Angers
238752,30000000,Keita Baldé,Monza,Serie A,2018,Inter
241229,15000000,Jordan Amavi,Brest,Ligue 1,2018,Marseille
249565,25000000,Youri Tielemans,Aston Villa,Premier League,2018,Leicester City
250013,3500000,Angelo Fulgini,Lens,Ligue 1,2018,Angers
266359,8000000,Benjamin Bourigeaud,Rennes,Ligue 1,2018,Rennes
270051,2000000,Andrei Girotto,Nantes,Ligue 1,2018,Nantes
270411,5000000,Saîf-Eddine Khaoui,Clermont Foot,Ligue 1,2018,Caen
272622,15000000,Issa Diop,Fulham,Premier League,2018,West Ham
282041,18000000,Presnel Kimpembe,Paris S-G,Ligue 1,2018,Paris S-G
284732,7000000,Ramy Bensebaini,Dortmund,Bundesliga,2018,Rennes
285323,3000000,Baptiste Santamaria,Nice,Ligue 1,2018,Angers
288225,5000000,Ludovic Blas,Rennes,Ligue 1,2018,Guingamp
290561,2500000,Alexandre Mendy,Bordeaux,Ligue 1,2018,Guingamp
290587,8000000,Ellyes Skhiri,Eint Frankfurt,Bundesliga,2018,Montpellier
291417,7000000,Ferland Mendy,Real Madrid,La Liga,2018,Lyon
292818,6000000,Jonathan Bamba,Celta Vigo,La Liga,2018,Lille
294873,9000000,Thiago Maia,Lille,Ligue 1,2018,Lille
296359,2000000,Félix Eboa Eboa,Guingamp,Ligue 1,2018,Guingamp
296422,2000000,Fodé Ballo-Touré,Le Havre,Ligue 1,2018,Lille
297070,4000000,Hamari Traoré,Real Sociedad,La Liga,2018,Rennes
818495,6500000,Otávio,Bordeaux,Ligue 1,2018,Bordeaux
314940,2000000,Dimitri Liénard,Strasbourg,Ligue 1,2018,Strasbourg
315110,7000000,Karl Toko Ekambi,Rennes,Ligue 1,2018,Villarreal
322305,2500000,Jean-Victor Makengo,Lorient,Ligue 1,2018,Nice
332889,7500000,Valentin Rongier,Marseille,Ligue 1,2018,Nantes
335147,1250000,Junior Sambia,Empoli,Serie A,2018,Montpellier
342229,120000000,Kylian Mbappé,Real Madrid,La Liga,2018,Paris S-G
343052,8000000,Nicolas Pépé,Villarreal,La Liga,2018,Lille
344072,5000000,Kelvin Amian,Nantes,Ligue 1,2018,Toulouse
344381,3000000,Christopher Nkunku,Chelsea,Premier League,2018,Paris S-G
344605,7500000,Boubakary Soumaré,Leicester City,Premier League,2018,Lille
346289,14000000,Mouctar Diakhaby,Valencia,La Liga,2018,Valencia
348026,7000000,Nordi Mukiele,Leverkusen,Bundesliga,2018,RB Leipzig
353948,25000000,Lucas Tousart,Union Berlin,Bundesliga,2018,Lyon
357072,5500000,Faitout Maouassa,Granada,La Liga,2018,Nîmes
375885,400000,Ibrahim Sangaré,Nott'ham Forest,Premier League,2018,Toulouse
377393,5000000,Pierre Lees-Melou,Brest,Ligue 1,2018,Nice
378954,15000000,Joris Gnagnon,Sevilla,La Liga,2018,Sevilla
392810,2500000,Casimir Ninga,Angers,Ligue 1,2018,Caen
394327,3500000,Boubacar Kamara,Aston Villa,Premier League,2018,Marseille
395693,25000000,Houssem Aouar,Roma,Serie A,2018,Lyon
410059,2000000,Bakaye Dibassy,Amiens,Ligue 1,2018,Amiens
410425,4000000,Yves Bissouma,Tottenham,Premier League,2018,Brighton
411975,1000000,Jules Koundé,Barcelona,La Liga,2018,Bordeaux
412095,400000,Ihsan Sacko,Nice,Ligue 1,2018,Nice
432772,5000000,Samuel Grandsir,Le Havre,Ligue 1,2018,Strasbourg
435338,600000,Gabriel Magalhães,Arsenal,Premier League,2018,Lille
435485,9000000,Luiz Araújo,Lille,Ligue 1,2018,Lille
441170,3000000,Valentin Rosier,Leganés,La Liga,2018,Dijon
453594,9000000,Adama Diakhaby,Huddersfield,Premier League,2018,Huddersfield
1074917,3000000,Jonathan Silva,Getafe,La Liga,2018,Leganés
323147,500000,Enrico Brignola,Sassuolo,Serie A,2018,Sassuolo
395516,500000,Moussa Diaby,Aston Villa,Premier League,2018,Paris S-G
486624,500000,Musa Barrow,Bologna,Serie A,2018,Atalanta
413843,75000,Keven Schlotterbeck,Augsburg,Bundesliga,2018,Freiburg
251075,350000,Zeki Çelik,Roma,Serie A,2018,Lille
75287,5000000,Seydou Doumbia,Girona,La Liga,2018,Girona
100131,25000000,William Carvalho,Betis,La Liga,2018,Betis
156501,12000000,Felipe,Nott'ham Forest,Premier League,2018,Hannover 96
163086,6500000,Cristiano Piccini,Valencia,La Liga,2018,Valencia
181547,2000000,Gonçalo Paciência,Bochum,Bundesliga,2018,Eint Frankfurt
273438,4500000,Danilo Barbosa,Nice,Ligue 1,2018,Nice
512356,900000,Jorginho,Saint-Étienne,Ligue 1,2018,Chelsea
330223,150000,Hendrik Weydandt,Hannover 96,Bundesliga,2018,Hannover 96
74943,4500000,Juraj Kucka,Watford,Premier League,2018,Parma
277114,3000000,Jason Denayer,Lyon,Ligue 1,2018,Lyon
227085,150000,Jonas Hofmann,Schalke 04,Bundesliga,2018,Gladbach
357164,1500000,Rafael Leão,Milan,Serie A,2018,Lille
525287,600000,Carlos Vinícius,Fulham,Premier League,2018,Monaco
28984,1000000,Sol Bamba,Cardiff City,Premier League,2018,Cardiff City
57420,7000000,Lamine Koné,Strasbourg,Ligue 1,2018,Strasbourg
60990,3000000,Bruno Ecuele Manga,Dijon,Ligue 1,2018,Cardiff City
79723,5000000,Sean Morrison,Cardiff City,Premier League,2018,Cardiff City
123275,15000000,Tom Cairney,Fulham,Premier League,2018,Fulham
140191,4000000,Ryan Fredericks,Bournemouth,Premier League,2018,West Ham
142310,5000000,Willy Boly,Nott'ham Forest,Premier League,2018,Wolves
149716,10000000,Ivan Cavaleiro,Lille,Ligue 1,2018,Wolves
158623,3000000,Cyrus Christie,Fulham,Premier League,2018,Fulham
169555,1000000,Callum Paterson,Cardiff City,Premier League,2018,Cardiff City
194460,5000000,Joe Bryan,Fulham,Premier League,2018,Fulham
199528,1500000,Josh Murphy,Cardiff City,Premier League,2018,Cardiff City
225161,15000000,Rúben Neves,Wolves,Premier League,2018,Wolves
277033,5000000,David Brooks,Bournemouth,Premier League,2018,Bournemouth
282058,2500000,Cheikh N'Doye,Angers,Ligue 1,2018,Angers
294057,10000000,James Maddison,Tottenham,Premier League,2018,Leicester City
340950,12000000,Diogo Jota,Liverpool,Premier League,2018,Wolves
357158,500000,Rúben Vinagre,Hellas Verona,Serie A,2018,Wolves
392775,25000000,Ryan Sessegnon,Fulham,Premier League,2018,Fulham
434676,2000000,Ronaldo Vieira,Sampdoria,Serie A,2018,Sampdoria
130765,2000000,Stuart Armstrong,Southampton,Premier League,2018,Southampton
225452,7500000,Patrick Roberts,Troyes,Ligue 1,2018,Girona
229004,6000000,Moussa Dembélé,Lyon,Ligue 1,2018,Lyon
461906,150000,João Moutinho,Spezia,Serie A,2018,Wolves
293194,1750000,Borna Sosa,Torino,Serie A,2018,Stuttgart
334835,1350000,Toma Bašić,Lazio,Serie A,2018,Bordeaux
181778,20000000,Emerson,West Ham,Premier League,2018,Betis
238407,7000000,Alexander Sørloth,Atlético Madrid,La Liga,2018,Crystal Palace
314678,2500000,Brahim Díaz,Real Madrid,La Liga,2018,Real Madrid
25488,17500000,Antonio Candreva,Salernitana,Serie A,2018,Inter
40372,6000000,Borja Valero,Fiorentina,Serie A,2018,Inter
45581,4000000,Joel Obi,Salernitana,Serie A,2018,Chievo
75615,40000000,Douglas Costa,Juventus,Serie A,2018,Juventus
79960,50000000,Alex Sandro,Juventus,Serie A,2018,Juventus
87884,12000000,Mário Rui,Napoli,Serie A,2018,Napoli
93128,50000000,Kalidou Koulibaly,Chelsea,Premier League,2018,Napoli
96806,2000000,Jacopo Sala,Spezia,Serie A,2018,Sampdoria
111196,40000000,Stefan de Vrij,Inter,Serie A,2018,Inter
111961,35000000,Suso,Sevilla,La Liga,2018,Milan
126414,22000000,Hakan Çalhanoğlu,Inter,Serie A,2018,Milan
128220,22000000,Luis Alberto,Lazio,Serie A,2018,Lazio
130360,20000000,Simone Verdi,Torino,Serie A,2018,Napoli
144143,8000000,Bartosz Bereszyński,Empoli,Serie A,2018,Sampdoria
167796,5000000,Paolo Faragò,Cagliari,Serie A,2018,Cagliari
177843,20000000,Domenico Berardi,Sassuolo,Serie A,2018,Sassuolo
182712,25000000,João Cancelo,Barcelona,La Liga,2018,Juventus
197300,40000000,Federico Bernardeschi,Juventus,Serie A,2018,Juventus
197747,35000000,Alessio Romagnoli,Lazio,Serie A,2018,Milan
199248,20000000,Bryan Cristante,Roma,Serie A,2018,Roma
206050,100000000,Paulo Dybala,Roma,Serie A,2018,Juventus
225873,15000000,Karol Linetty,Torino,Serie A,2018,Sampdoria
255942,20000000,Nicolò Barella,Inter,Serie A,2018,Cagliari
256448,2000000,Gianluca Mancini,Roma,Serie A,2018,Atalanta
262523,10000000,Davide Calabria,Bologna,Serie A,2018,Milan
265078,20000000,Patrick Cutrone,Como,Serie A,2018,Milan
266302,70000000,Sergej Milinković-Savić,Lazio,Serie A,2018,Lazio
277167,10000000,Gian Marco Ferrari,Sassuolo,Serie A,2018,Sassuolo
286297,23000000,Lorenzo Pellegrini,Roma,Serie A,2018,Roma
294808,25000000,Franck Kessié,Barcelona,La Liga,2018,Milan
308279,7000000,Rolando Mandragora,Fiorentina,Serie A,2018,Udinese
573907,3500000,Luiz Felipe,Marseille,Ligue 1,2018,Lazio
16922,6500000,Kevin-Prince Boateng,Hertha BSC,Bundesliga,2018,Sassuolo
26485,45000000,Jérôme Boateng,Salernitana,Serie A,2018,Bayern Munich
28947,10000000,Gonzalo Castro,Arminia,Bundesliga,2018,Stuttgart
29993,15000000,Sven Bender,Leverkusen,Bundesliga,2018,Leverkusen
42783,3000000,André Hahn,Augsburg,Bundesliga,2018,Augsburg
42936,7500000,Nils Petersen,Freiburg,Bundesliga,2018,Freiburg
49239,10000000,Guido Burgstaller,Schalke 04,Bundesliga,2018,Schalke 04
53437,7000000,Bastian Oczipka,Union Berlin,Bundesliga,2018,Schalke 04
54137,4000000,Caiuby,Augsburg,Bundesliga,2018,Augsburg
55114,2500000,Oliver Sorg,Hannover 96,Bundesliga,2018,Hannover 96
58178,5000000,David Abraham,Eint Frankfurt,Bundesliga,2018,Eint Frankfurt
58358,55000000,Thomas Müller,Bayern Munich,Bundesliga,2018,Bayern Munich
59016,50000000,David Alaba,Real Madrid,La Liga,2018,Bayern Munich
60444,60000000,Thiago Alcántara,Liverpool,Premier League,2018,Bayern Munich
72519,3000000,Bobby Wood,Hannover 96,Bundesliga,2018,Hannover 96
75489,5000000,Niclas Füllkrug,West Ham,Premier League,2018,Hannover 96
85867,4000000,Nico Schulz,Dortmund,Bundesliga,2018,Hoffenheim
85906,3000000,Danny da Costa,Mainz 05,Bundesliga,2018,Eint Frankfurt
89591,4500000,Felix Klaus,Wolfsburg,Bundesliga,2018,Wolfsburg
93704,7000000,Josuha Guilavogui,Mainz 05,Bundesliga,2018,Wolfsburg
93707,4500000,Christian Günter,Freiburg,Bundesliga,2018,Freiburg
119277,6500000,Yannick Gerhardt,Wolfsburg,Bundesliga,2018,Wolfsburg
124732,12000000,John Brooks,Hoffenheim,Bundesliga,2018,Wolfsburg
126534,16000000,Salif Sané,Schalke 04,Bundesliga,2018,Schalke 04
148368,10000000,Divock Origi,Nott'ham Forest,Premier League,2018,Liverpool
156779,3000000,Erik Thommy,Stuttgart,Bundesliga,2018,Stuttgart
159471,18000000,Serge Gnabry,Bayern Munich,Bundesliga,2018,Bayern Munich
161056,55000000,Joshua Kimmich,Bayern Munich,Bundesliga,2018,Bayern Munich
162434,15000000,Niklas Stark,Werder Bremen,Bundesliga,2018,Hertha BSC
166601,35000000,Niklas Süle,Dortmund,Bundesliga,2018,Bayern Munich
182579,10000000,Karim Rekik,Sevilla,La Liga,2018,Hertha BSC
186368,7500000,Valentino Lazaro,Torino,Serie A,2018,Hertha BSC
187491,10000000,Timo Baumgartl,Union Berlin,Bundesliga,2018,Stuttgart
187492,35000000,Julian Brandt,Dortmund,Bundesliga,2018,Leverkusen
187587,8500000,Ante Rebić,Lecce,Serie A,2018,Eint Frankfurt
192635,15000000,Nico Elvedi,Gladbach,Bundesliga,2018,Gladbach
193004,10000000,Waldemar Anton,Dortmund,Bundesliga,2018,Hannover 96
195246,5000000,Pascal Stenzel,Stuttgart,Bundesliga,2018,Freiburg
195736,7500000,Florian Grillitsch,Valladolid,La Liga,2018,Hoffenheim
196357,30000000,Jonathan Tah,Leverkusen,Bundesliga,2018,Leverkusen
215599,12000000,Lukas Klostermann,RB Leipzig,Bundesliga,2018,RB Leipzig
228948,13000000,Thilo Kehrer,Monaco,Ligue 1,2018,Paris S-G
229005,10000000,Abdou Diallo,RB Leipzig,Bundesliga,2018,Dortmund
232418,3000000,Ondrej Duda,Hellas Verona,Serie A,2018,Hertha BSC
237164,7500000,Ihlas Bebou,Hoffenheim,Bundesliga,2018,Hannover 96
243714,50000000,Kingsley Coman,Bayern Munich,Bundesliga,2018,Bayern Munich
245537,16000000,Nabil Bentaleb,Lille,Ligue 1,2018,Schalke 04
247459,5000000,Chadrac Akolo,Amiens,Ligue 1,2018,Stuttgart
256866,6000000,Carlos Salcedo,Eint Frankfurt,Bundesliga,2018,Eint Frankfurt
257462,5000000,Luka Jović,Milan,Serie A,2018,Eint Frankfurt
263236,6000000,Kevin Danso,Tottenham,Premier League,2018,Augsburg
264956,20000000,Jean-Kévin Augustin,Nantes,Ligue 1,2018,RB Leipzig
296397,7500000,Arne Maier,Augsburg,Bundesliga,2018,Hertha BSC
