player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,shot_creating_actions,sca_per_90,pass_live_sca,pass_dead_sca,take_on_sca,shot_sca,foul_drawn_sca,defensive_action_sca,goal_creating_actions,gca_per_90,pass_live_gca,pass_dead_gca,take_on_gca,shot_gca,foul_drawn_gca,defensive_action_gca,position,age_range,general_position,country,continent
337922,Esteban Burgos,ARG,Eibar,La Liga,2019,27.0,1992.0,12.4,4,0.32,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Argentina,South America
49239,Guido Burgstaller,AUT,Schalke 04,Bundesliga,2019,30.0,1989.0,13.7,28,2.04,19,0,4,2,2,1,2,0.15,2,0,0,0,0,0,FW,30-34,Forward,Austria,Europe
333647,Jonathan Burkardt,GER,Mainz 05,Bundesliga,2019,19.0,2000.0,2.8,4,1.42,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,"FW,MF",Under 20,Forward,Germany,Europe
341317,Oliver Burke,SCO,Alavs,La Liga,2019,22.0,1997.0,15.9,18,1.13,12,0,5,1,0,0,3,0.19,2,0,1,0,0,0,"MF,FW",20-24,Midfielder,Scotland,Europe
236953,Sam Byram,ENG,Norwich City,Premier League,2019,25.0,1993.0,14.4,21,1.46,15,0,0,3,2,1,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,England,Europe
29434,Yohan Cabaye,FRA,Saint-tienne,Ligue 1,2019,33.0,1986.0,9.5,21,2.2,16,2,1,0,1,1,1,0.1,1,0,0,0,0,0,MF,30-34,Midfielder,France,Europe
453016,Anthony Caci,FRA,Strasbourg,Ligue 1,2019,22.0,1997.0,7.7,21,2.74,19,0,0,1,1,0,6,0.78,6,0,0,0,0,0,DF,20-24,Defender,France,Europe
27511,Gary Cahill,ENG,Crystal Palace,Premier League,2019,33.0,1985.0,24.1,12,0.5,8,0,1,3,0,0,1,0.04,1,0,0,0,0,0,DF,30-34,Defender,England,Europe
37834,Felipe Caicedo,ECU,Lazio,Serie A,2019,30.0,1988.0,15.6,44,2.82,37,0,3,1,3,0,8,0.51,4,0,1,0,3,0,FW,30-34,Forward,Ecuador,South America
240897,Arturo Calabresi,ITA,Amiens,Ligue 1,2019,23.0,1996.0,20.9,22,1.05,16,0,2,1,2,1,2,0.1,1,0,0,1,0,0,DF,20-24,Defender,Italy,Europe
262523,Davide Calabria,ITA,Milan,Serie A,2019,22.0,1996.0,18.0,33,1.83,24,6,1,0,1,1,6,0.33,4,2,0,0,0,0,DF,20-24,Defender,Italy,Europe
126414,Hakan alhanolu,TUR,Milan,Serie A,2019,25.0,1994.0,30.0,142,4.73,106,19,5,6,3,3,15,0.5,11,1,1,2,0,0,"MF,FW",25-29,Midfielder,Turkey,Asia
38410,Daniel Caligiuri,ITA,Schalke 04,Bundesliga,2019,31.0,1988.0,25.5,89,3.49,41,26,4,7,8,3,6,0.24,3,1,0,0,2,0,"MF,FW",30-34,Midfielder,Italy,Europe
284727,Jonathan Calleri,ARG,Espanyol,La Liga,2019,25.0,1993.0,20.1,44,2.19,24,0,3,7,10,0,7,0.35,5,0,0,1,1,0,FW,25-29,Forward,Argentina,South America
306024,Dominic Calvert-Lewin,ENG,Everton,Premier League,2019,22.0,1997.0,29.2,56,1.92,33,0,2,8,13,0,2,0.07,2,0,0,0,0,0,FW,20-24,Forward,England,Europe
640428,Eduardo Camavinga,FRA,Rennes,Ligue 1,2019,16.0,2002.0,23.4,37,1.58,27,0,3,0,7,0,8,0.34,6,0,2,0,0,0,MF,Under 20,Midfielder,France,Europe
119296,Emre Can,GER,Juventus,Serie A,2019,25.0,1994.0,3.2,8,2.54,6,0,1,0,1,0,0,0.0,0,0,0,0,0,0,MF,25-29,Midfielder,Germany,Europe
182712,Joo Cancelo,POR,Manchester City,Premier League,2019,25.0,1994.0,13.4,52,3.87,41,0,5,2,3,1,3,0.22,2,0,0,0,1,0,DF,25-29,Defender,Portugal,Europe
25488,Antonio Candreva,ITA,Inter,Serie A,2019,32.0,1987.0,22.1,89,4.02,65,13,3,5,3,0,12,0.54,8,2,0,2,0,0,DF,30-34,Defender,Italy,Europe
214532,Pierrick Capelle,FRA,Angers,Ligue 1,2019,32.0,1987.0,19.4,45,2.32,37,1,1,2,2,2,4,0.21,4,0,0,0,0,0,"MF,DF",30-34,Midfielder,France,Europe
63494,tienne Capoue,FRA,Watford,Premier League,2019,31.0,1988.0,29.2,47,1.61,36,6,0,0,4,1,5,0.17,3,1,0,0,0,1,MF,30-34,Midfielder,France,Europe
146752,Gianluca Caprari,ITA,Sampdoria,Serie A,2019,26.0,1993.0,7.4,29,3.91,20,1,2,3,3,0,2,0.27,1,0,0,1,0,0,"FW,MF",25-29,Forward,Italy,Europe
84765,Francesco Caputo,ITA,Sassuolo,Serie A,2019,31.0,1987.0,32.6,100,3.07,84,0,5,4,7,0,16,0.49,10,0,3,1,2,0,FW,30-34,Forward,Italy,Europe
342226,Irvin Cardona,FRA,Brest,Ligue 1,2019,21.0,1997.0,16.1,38,2.36,27,0,4,3,3,1,5,0.31,3,0,1,1,0,0,"FW,MF",20-24,Forward,France,Europe
140776,Yannick Carrasco,BEL,Atltico Madrid,La Liga,2019,25.0,1993.0,7.0,25,3.57,10,4,5,1,5,0,6,0.86,1,1,1,0,3,0,"MF,FW",25-29,Midfielder,Belgium,Europe
184672,Guido Carrillo,ARG,Legans,La Liga,2019,28.0,1991.0,13.5,30,2.23,22,0,0,6,1,1,3,0.22,2,0,0,0,1,0,FW,25-29,Forward,Argentina,South America
48066,Andy Carroll,ENG,Newcastle Utd,Premier League,2019,30.0,1989.0,7.0,19,2.71,18,0,0,0,1,0,5,0.71,5,0,0,0,0,0,FW,30-34,Forward,England,Europe
100131,William Carvalho,POR,Betis,La Liga,2019,27.0,1992.0,9.9,17,1.72,14,0,2,0,0,1,0,0.0,0,0,0,0,0,0,MF,25-29,Midfielder,Portugal,Europe
16306,Casemiro,BRA,Real Madrid,La Liga,2019,27.0,1992.0,34.3,68,1.98,53,1,3,5,1,5,7,0.2,5,0,1,0,0,1,MF,25-29,Midfielder,Brazil,South America
301236,Francesco Cassata,ITA,Genoa,Serie A,2019,22.0,1997.0,16.2,32,1.98,29,0,0,0,3,0,3,0.19,3,0,0,0,0,0,MF,20-24,Midfielder,Italy,Europe
262226,Timothy Castagne,BEL,Atalanta,Serie A,2019,23.0,1995.0,19.7,47,2.39,41,1,0,2,3,0,8,0.41,6,0,0,1,1,0,DF,20-24,Defender,Belgium,Europe
182875,Jean-Charles Castelletto,CMR,Brest,Ligue 1,2019,24.0,1995.0,20.4,10,0.49,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Cameroon,Africa
303116,Gaetano Castrovilli,ITA,Fiorentina,Serie A,2019,22.0,1997.0,29.7,113,3.8,82,3,10,4,13,1,8,0.27,6,1,0,0,1,0,MF,20-24,Midfielder,Italy,Europe
199733,Danilo Cataldi,ITA,Lazio,Serie A,2019,24.0,1994.0,6.6,31,4.71,23,6,1,1,0,0,2,0.3,2,0,0,0,0,0,MF,20-24,Midfielder,Italy,Europe
48280,Edinson Cavani,URU,Paris S-G,Ligue 1,2019,32.0,1987.0,6.7,22,3.28,16,0,4,2,0,0,2,0.3,1,0,0,1,0,0,FW,30-34,Forward,Uruguay,South America
251075,Zeki elik,TUR,Lille,Ligue 1,2019,22.0,1997.0,23.0,37,1.61,30,4,2,0,1,0,5,0.22,2,1,1,0,1,0,DF,20-24,Defender,Turkey,Asia
384859,Fabien Centonze,FRA,Metz,Ligue 1,2019,23.0,1996.0,28.0,46,1.64,31,2,4,2,5,2,5,0.18,4,0,0,0,0,1,DF,20-24,Defender,France,Europe
102745,Luca Ceppitelli,ITA,Cagliari,Serie A,2019,29.0,1989.0,13.8,8,0.58,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Italy,Europe
197751,Alberto Cerri,ITA,SPAL,Serie A,2019,23.0,1996.0,4.7,13,2.79,11,0,1,1,0,0,0,0.0,0,0,0,0,0,0,FW,20-24,Forward,Italy,Europe
216499,Fouad Chafik,MAR,Dijon,Ligue 1,2019,32.0,1986.0,17.0,51,3.0,42,5,1,0,3,0,6,0.35,6,0,0,0,0,0,DF,30-34,Defender,Morocco,Africa
215118,Calum Chambers,ENG,Arsenal,Premier League,2019,24.0,1995.0,12.2,17,1.39,10,2,0,4,0,1,2,0.16,0,0,0,1,0,1,DF,20-24,Defender,England,Europe
213614,Jhon Chancellor,VEN,Brescia,Serie A,2019,27.0,1992.0,24.9,8,0.32,6,1,0,1,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Venezuela,South America
49723,Timothy Chandler,USA,Eint Frankfurt,Bundesliga,2019,29.0,1990.0,13.6,27,2.0,20,4,1,1,1,0,2,0.15,1,1,0,0,0,0,"DF,MF",25-29,Defender,United States,North America
93678,Gatan Charbonnier,FRA,Brest,Ligue 1,2019,30.0,1988.0,22.9,69,3.01,56,2,2,4,2,3,8,0.35,8,0,0,0,0,0,"FW,MF",30-34,Forward,France,Europe
486078,Charles,BRA,Eibar,La Liga,2019,35.0,1984.0,14.5,28,1.94,16,0,1,4,6,1,2,0.14,1,0,0,0,1,0,FW,35-39,Forward,Brazil,South America
118278,Xavier Chavalerin,FRA,Reims,Ligue 1,2019,28.0,1991.0,23.9,71,2.98,42,22,3,0,1,3,5,0.21,3,2,0,0,0,0,MF,25-29,Midfielder,France,Europe
98322,Denis Cheryshev,RUS,Valencia,La Liga,2019,28.0,1990.0,10.3,25,2.43,17,0,2,1,3,2,3,0.29,3,0,0,0,0,0,"MF,FW",25-29,Midfielder,Russia,Europe
29260,Giorgio Chiellini,ITA,Juventus,Serie A,2019,34.0,1984.0,2.2,3,1.34,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Italy,Europe
341092,Federico Chiesa,ITA,Fiorentina,Serie A,2019,21.0,1997.0,29.3,112,3.82,68,2,12,12,16,2,14,0.48,8,0,2,2,2,0,"FW,DF",20-24,Forward,Italy,Europe
316125,Ben Chilwell,ENG,Leicester City,Premier League,2019,22.0,1996.0,26.4,72,2.73,58,7,2,2,2,1,8,0.3,8,0,0,0,0,0,DF,20-24,Defender,England,Europe
624037,Joris Chotard,FRA,Montpellier,Ligue 1,2019,17.0,2001.0,13.9,21,1.51,16,1,0,2,1,1,0,0.0,0,0,0,0,0,0,MF,Under 20,Midfielder,France,Europe
341501,Hamza Choudhury,ENG,Leicester City,Premier League,2019,21.0,1997.0,9.9,11,1.11,10,0,0,1,0,0,1,0.1,1,0,0,0,0,0,MF,20-24,Midfielder,England,Europe
196948,Andreas Christensen,DEN,Chelsea,Premier League,2019,23.0,1996.0,19.5,14,0.72,13,0,0,1,0,0,2,0.1,2,0,0,0,0,0,DF,20-24,Defender,Denmark,Europe
401922,Samuel Chukwueze,NGA,Villarreal,La Liga,2019,20.0,1999.0,22.8,105,4.62,70,0,16,3,13,3,12,0.53,5,0,3,1,3,0,"FW,MF",20-24,Forward,Nigeria,Africa
33218,Luca Cigarini,ITA,Cagliari,Serie A,2019,33.0,1986.0,17.8,74,4.17,49,22,0,0,2,1,11,0.62,8,2,0,0,1,0,MF,30-34,Midfielder,Italy,Europe
337381,Andrea Cistana,ITA,Brescia,Serie A,2019,22.0,1997.0,20.4,8,0.39,7,0,0,1,0,0,1,0.05,1,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
98240,Ciaran Clark,IRL,Newcastle Utd,Premier League,2019,29.0,1989.0,13.2,4,0.3,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Republic of Ireland,Europe
384593,Alexis Claude-Maurice,FRA,Nice,Ligue 1,2019,21.0,1998.0,18.1,58,3.2,29,3,14,5,7,0,5,0.28,4,0,1,0,0,0,"FW,MF",20-24,Forward,France,Europe
73484,Tom Cleverley,ENG,Watford,Premier League,2019,29.0,1989.0,10.8,34,3.15,25,2,1,3,3,0,1,0.09,0,0,0,1,0,0,MF,25-29,Midfielder,England,Europe
68390,Samus Coleman,IRL,Everton,Premier League,2019,30.0,1988.0,20.4,27,1.32,17,1,6,2,1,0,3,0.15,2,0,0,1,0,0,DF,30-34,Defender,Republic of Ireland,Europe
254934,Jamilu Collins,NGA,Paderborn 07,Bundesliga,2019,24.0,1994.0,29.6,49,1.65,35,4,5,1,3,1,5,0.17,4,0,1,0,0,0,DF,20-24,Defender,Nigeria,Africa
243714,Kingsley Coman,FRA,Bayern Munich,Bundesliga,2019,23.0,1996.0,16.7,87,5.2,68,0,11,2,5,1,10,0.6,8,0,0,0,2,0,"FW,MF",20-24,Forward,France,Europe
22386,Daniel Congr,FRA,Montpellier,Ligue 1,2019,34.0,1985.0,21.6,21,0.97,16,1,1,2,1,0,3,0.14,2,0,0,1,0,0,DF,30-34,Defender,France,Europe
249089,Lewis Cook,ENG,Bournemouth,Premier League,2019,22.0,1997.0,15.0,41,2.73,31,2,0,5,2,1,2,0.13,0,0,0,1,1,0,"MF,FW",20-24,Midfielder,England,Europe
90836,Steve Cook,ENG,Bournemouth,Premier League,2019,28.0,1991.0,27.0,10,0.37,7,2,0,1,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,England,Europe
74869,Francis Coquelin,FRA,Valencia,La Liga,2019,28.0,1991.0,21.2,25,1.18,20,0,1,1,2,1,2,0.09,0,0,0,1,1,0,MF,25-29,Midfielder,France,Europe
154171,Benjamin Corgnet,FRA,Strasbourg,Ligue 1,2019,32.0,1987.0,2.9,4,1.38,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0,"MF,FW",30-34,Midfielder,France,Europe
40613,Jack Cork,ENG,Burnley,Premier League,2019,30.0,1989.0,29.0,31,1.07,23,0,2,2,3,1,3,0.1,3,0,0,0,0,0,MF,30-34,Midfielder,England,Europe
266807,ngel Correa,ARG,Atltico Madrid,La Liga,2019,24.0,1995.0,22.9,70,3.06,53,1,8,4,4,0,11,0.48,9,0,2,0,0,0,"MF,FW",20-24,Midfielder,Argentina,South America
227081,Joaqun Correa,ARG,Lazio,Serie A,2019,24.0,1994.0,22.2,111,4.99,68,4,19,5,15,0,13,0.58,7,0,2,1,3,0,FW,20-24,Forward,Argentina,South America
85906,Danny da Costa,GER,Eint Frankfurt,Bundesliga,2019,26.0,1993.0,15.4,45,2.91,38,2,4,0,1,0,10,0.65,7,1,2,0,0,0,"DF,FW",25-29,Defender,Germany,Europe
75615,Douglas Costa,BRA,Juventus,Serie A,2019,28.0,1990.0,8.9,52,5.84,38,7,4,0,2,1,5,0.56,5,0,0,0,0,0,"FW,MF",25-29,Forward,Brazil,South America
184935,Kalifa Coulibaly,MLI,Nantes,Ligue 1,2019,27.0,1991.0,18.0,28,1.56,24,0,1,1,2,0,1,0.06,1,0,0,0,0,0,FW,25-29,Forward,Mali,Africa
60525,Yoann Court,FRA,Brest,Ligue 1,2019,29.0,1990.0,16.3,48,2.95,31,6,1,2,5,3,10,0.61,6,2,0,1,0,1,"FW,MF",25-29,Forward,France,Europe
80444,Philippe Coutinho,BRA,Bayern Munich,Bundesliga,2019,27.0,1992.0,15.7,81,5.17,67,6,3,2,2,1,12,0.77,11,0,0,0,1,0,"MF,FW",25-29,Midfielder,Brazil,South America
44136,Domenico Criscito,ITA,Genoa,Serie A,2019,32.0,1986.0,22.8,37,1.62,29,8,0,0,0,0,1,0.04,1,0,0,0,0,0,DF,30-34,Defender,Italy,Europe
199248,Bryan Cristante,ITA,Roma,Serie A,2019,24.0,1995.0,18.0,44,2.45,35,1,1,4,1,2,6,0.33,6,0,0,0,0,0,MF,20-24,Midfielder,Italy,Europe
91970,Juan Cuadrado,COL,Juventus,Serie A,2019,31.0,1988.0,29.5,111,3.76,97,2,4,1,5,2,10,0.34,9,0,0,0,1,0,"DF,FW",30-34,Defender,Colombia,South America
265078,Patrick Cutrone,ITA,Wolves,Premier League,2019,21.0,1998.0,3.3,5,1.52,2,0,0,2,1,0,0,0.0,0,0,0,0,0,0,FW,20-24,Forward,Italy,Europe
182889,Wylan Cyprien,FRA,Nice,Ligue 1,2019,24.0,1995.0,19.7,85,4.32,43,32,0,8,1,1,13,0.66,5,6,0,2,0,0,MF,20-24,Midfielder,France,Europe
84150,Rafael Czichos,GER,Kln,Bundesliga,2019,29.0,1990.0,24.5,23,0.94,16,2,1,3,0,1,3,0.12,1,0,0,2,0,0,DF,25-29,Defender,Germany,Europe
55769,Danilo D'Ambrosio,ITA,Inter,Serie A,2019,30.0,1988.0,15.6,22,1.41,16,2,1,1,2,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Italy,Europe
57370,Damien Da Silva,FRA,Rennes,Ligue 1,2019,31.0,1988.0,24.9,16,0.64,15,0,0,1,0,0,3,0.12,3,0,0,0,0,0,DF,30-34,Defender,France,Europe
808509,Danilo,BRA,Juventus,Serie A,2019,28.0,1991.0,16.0,46,2.87,37,1,1,4,2,1,5,0.31,4,0,0,1,0,0,DF,25-29,Defender,Brazil,South America
355861,Arnaut Danjuma,NED,Bournemouth,Premier League,2019,22.0,1997.0,7.0,12,1.72,9,1,1,0,1,0,1,0.14,0,0,1,0,0,0,MF,20-24,Midfielder,Netherlands,Europe
62688,Scott Dann,ENG,Crystal Palace,Premier League,2019,32.0,1987.0,14.1,10,0.71,9,0,0,1,0,0,1,0.07,1,0,0,0,0,0,DF,30-34,Defender,England,Europe
16136,Dante,BRA,Nice,Ligue 1,2019,35.0,1983.0,21.0,22,1.05,18,0,0,2,0,2,3,0.14,2,0,0,1,0,0,DF,35-39,Defender,Brazil,South America
424204,Alphonso Davies,CAN,Bayern Munich,Bundesliga,2019,18.0,2000.0,24.8,73,2.94,62,1,5,0,3,2,9,0.36,8,0,1,0,0,0,DF,Under 20,Defender,Canada,North America
257097,Ben Davies,WAL,Tottenham,Premier League,2019,26.0,1993.0,15.9,17,1.07,16,0,0,1,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Wales,Europe
854853,Tom Davies,ENG,Everton,Premier League,2019,21.0,1998.0,22.5,30,1.33,20,0,3,4,3,0,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,England,Europe
412660,Keinan Davis,ENG,Aston Villa,Premier League,2019,21.0,1998.0,6.1,18,2.96,9,0,1,4,4,0,3,0.49,1,0,0,1,1,0,FW,20-24,Forward,England,Europe
121477,Craig Dawson,ENG,Watford,Premier League,2019,29.0,1990.0,26.2,13,0.5,8,1,0,4,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,England,Europe
88755,Kevin De Bruyne,BEL,Manchester City,Premier League,2019,28.0,1991.0,31.0,233,7.51,164,42,13,4,8,2,32,1.03,23,2,5,1,1,0,MF,25-29,Midfielder,Belgium,Europe
56830,Sebastien De Maio,FRA,Udinese,Serie A,2019,32.0,1987.0,16.7,6,0.36,5,0,0,0,1,0,3,0.18,3,0,0,0,0,0,DF,30-34,Defender,France,Europe
33571,Lorenzo De Silvestri,ITA,Torino,Serie A,2019,31.0,1988.0,24.9,35,1.4,28,3,1,1,2,0,4,0.16,3,0,0,1,0,0,DF,30-34,Defender,Italy,Europe
57372,Lucas Deaux,FRA,Nmes,Ligue 1,2019,30.0,1988.0,14.8,31,2.09,28,0,1,1,1,0,2,0.13,2,0,0,0,0,0,MF,30-34,Midfielder,France,Europe
65477,Troy Deeney,ENG,Watford,Premier League,2019,31.0,1988.0,24.7,64,2.59,49,0,0,4,10,1,4,0.16,3,0,0,0,1,0,FW,30-34,Forward,England,Europe
353399,Romain Del Castillo,FRA,Rennes,Ligue 1,2019,23.0,1996.0,13.8,47,3.41,33,0,5,3,6,0,7,0.51,7,0,0,0,0,0,"FW,MF",20-24,Forward,France,Europe
170961,Thomas Delaine,FRA,Metz,Ligue 1,2019,27.0,1992.0,13.9,24,1.72,19,1,3,0,1,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,France,Europe
122797,Andy Delort,ALG,Montpellier,Ligue 1,2019,27.0,1991.0,25.3,86,3.39,49,2,8,12,15,0,11,0.43,3,0,2,3,3,0,FW,25-29,Forward,Algeria,Africa
229004,Moussa Dembl,FRA,Lyon,Ligue 1,2019,23.0,1996.0,24.3,44,1.81,32,0,4,3,5,0,6,0.25,5,0,0,0,1,0,FW,20-24,Forward,France,Europe
288230,Ousmane Dembl,FRA,Barcelona,La Liga,2019,22.0,1997.0,4.0,14,3.53,8,2,3,0,1,0,2,0.5,1,0,1,0,0,0,FW,20-24,Forward,France,Europe
82070,Diego Demme,GER,Napoli,Serie A,2019,27.0,1991.0,10.0,23,2.29,20,0,0,1,2,0,1,0.1,1,0,0,0,0,0,MF,25-29,Midfielder,Germany,Europe
277114,Jason Denayer,BEL,Lyon,Ligue 1,2019,24.0,1995.0,23.7,12,0.51,12,0,0,0,0,0,2,0.08,2,0,0,0,0,0,DF,20-24,Defender,Belgium,Europe
324282,Fabio Depaoli,ITA,Sampdoria,Serie A,2019,22.0,1997.0,20.6,57,2.77,41,4,3,7,2,0,4,0.19,2,0,0,0,2,0,"MF,DF",20-24,Midfielder,Italy,Europe
29962,Daniele Dessena,ITA,Brescia,Serie A,2019,32.0,1987.0,20.8,25,1.2,21,0,0,2,2,0,3,0.14,1,0,0,0,2,0,MF,30-34,Midfielder,Italy,Europe
243541,Deyverson,BRA,Getafe,La Liga,2019,28.0,1991.0,2.3,5,2.21,4,0,0,1,0,0,2,0.88,1,0,0,1,0,0,FW,25-29,Forward,Brazil,South America
45389,Samuel Di Carmine,ITA,Hellas Verona,Serie A,2019,30.0,1988.0,14.4,23,1.6,14,0,0,4,4,1,2,0.14,1,0,0,0,1,0,"FW,MF",30-34,Forward,Italy,Europe
38607,Federico Di Francesco,ITA,SPAL,Serie A,2019,25.0,1994.0,12.0,50,4.16,28,6,5,2,7,2,4,0.33,2,1,0,0,1,0,FW,25-29,Forward,Italy,Europe
169880,Giovanni Di Lorenzo,ITA,Napoli,Serie A,2019,25.0,1993.0,33.0,76,2.3,66,4,2,1,2,1,5,0.15,5,0,0,0,0,0,DF,25-29,Defender,Italy,Europe
626913,Boulaye Dia,SEN,Reims,Ligue 1,2019,22.0,1996.0,20.1,46,2.28,35,0,4,4,3,0,4,0.2,2,0,1,0,1,0,FW,20-24,Forward,Senegal,Africa
395516,Moussa Diaby,FRA,Leverkusen,Bundesliga,2019,20.0,1999.0,19.7,72,3.66,51,3,14,2,2,0,10,0.51,7,0,2,0,1,0,"FW,MF",20-24,Forward,France,Europe
346289,Mouctar Diakhaby,GUI,Valencia,La Liga,2019,22.0,1996.0,16.0,7,0.44,7,0,0,0,0,0,1,0.06,1,0,0,0,0,0,DF,20-24,Defender,Guinea,Africa
463605,Bafod Diakit,FRA,Toulouse,Ligue 1,2019,18.0,2001.0,15.2,9,0.59,7,1,0,1,0,0,0,0.0,0,0,0,0,0,0,DF,Under 20,Defender,France,Europe
229005,Abdou Diallo,SEN,Paris S-G,Ligue 1,2019,23.0,1996.0,13.3,11,0.82,8,1,0,2,0,0,1,0.07,1,0,0,0,0,0,DF,20-24,Defender,Senegal,Africa
344888,Habib Diallo,SEN,Metz,Ligue 1,2019,24.0,1995.0,24.4,54,2.21,34,0,8,7,5,0,9,0.37,5,0,3,1,0,0,FW,20-24,Forward,Senegal,Africa
413032,Ibrahima Diallo,FRA,Brest,Ligue 1,2019,20.0,1999.0,17.3,19,1.1,18,0,1,0,0,0,3,0.17,3,0,0,0,0,0,MF,20-24,Midfielder,France,Europe
314678,Brahim Daz,MAR,Real Madrid,La Liga,2019,19.0,1999.0,0.7,1,1.38,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,FW,Under 20,Forward,Morocco,Africa
410059,Bakaye Dibassy,MLI,Amiens,Ligue 1,2019,29.0,1989.0,20.8,7,0.34,4,0,1,0,1,1,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Mali,Africa
175722,Eric Dier,ENG,Tottenham,Premier League,2019,25.0,1994.0,14.9,13,0.87,11,0,0,1,0,1,1,0.07,1,0,0,0,0,0,"DF,MF",25-29,Defender,England,Europe
126664,Lucas Digne,FRA,Everton,Premier League,2019,26.0,1993.0,33.7,125,3.71,74,41,2,3,4,1,10,0.3,8,2,0,0,0,0,DF,25-29,Defender,France,Europe
126683,Tristan Dingom,CMR,Reims,Ligue 1,2019,28.0,1991.0,9.9,30,3.03,25,3,0,1,1,0,3,0.3,3,0,0,0,0,0,MF,25-29,Midfielder,Cameroon,Africa
272622,Issa Diop,FRA,West Ham,Premier League,2019,22.0,1997.0,30.7,10,0.33,7,1,0,2,0,0,1,0.03,1,0,0,0,0,0,DF,20-24,Defender,France,Europe
287635,Assane Diouss,SEN,Saint-tienne,Ligue 1,2019,21.0,1997.0,1.3,3,2.25,3,0,0,0,0,0,1,0.75,1,0,0,0,0,0,MF,20-24,Midfielder,Senegal,Africa
386047,Axel Disasi,FRA,Reims,Ligue 1,2019,21.0,1998.0,27.0,22,0.81,22,0,0,0,0,0,1,0.04,1,0,0,0,0,0,DF,20-24,Defender,France,Europe
165513,Berat Djimsiti,ALB,Atalanta,Serie A,2019,26.0,1993.0,30.9,31,1.0,28,0,0,3,0,0,1,0.03,0,0,0,1,0,0,DF,25-29,Defender,Albania,Europe
234006,Keagan Dolly,RSA,Montpellier,Ligue 1,2019,26.0,1993.0,1.6,8,4.86,6,1,0,0,0,1,0,0.0,0,0,0,0,0,0,MF,25-29,Midfielder,South Africa,Africa
497291,Nicols Domnguez,ARG,Bologna,Serie A,2019,21.0,1998.0,7.8,21,2.71,19,0,1,0,0,1,1,0.13,1,0,0,0,0,0,MF,20-24,Midfielder,Argentina,South America
88684,Giulio Donati,ITA,Lecce,Serie A,2019,29.0,1990.0,19.6,43,2.2,35,3,1,2,2,0,6,0.31,4,0,0,1,1,0,DF,25-29,Defender,Italy,Europe
243606,Anastasios Donis,GRE,Reims,Ligue 1,2019,22.0,1996.0,6.8,12,1.77,5,1,3,3,0,0,0,0.0,0,0,0,0,0,0,FW,20-24,Forward,Greece,Europe
130485,Alfredo Donnarumma,ITA,Brescia,Serie A,2019,28.0,1990.0,18.7,48,2.56,34,0,3,3,5,3,5,0.27,4,0,0,0,1,0,FW,25-29,Forward,Italy,Europe
127187,Abdoulaye Doucour,MLI,Watford,Premier League,2019,26.0,1993.0,35.1,95,2.71,69,1,11,9,2,3,8,0.23,6,0,0,2,0,0,MF,25-29,Midfielder,Mali,Africa
316137,Moussa Doumbia,MLI,Reims,Ligue 1,2019,24.0,1994.0,19.1,71,3.72,50,2,7,6,6,0,3,0.16,2,0,0,0,1,0,"FW,MF",20-24,Forward,Mali,Africa
53400,Dominick Drexler,GER,Kln,Bundesliga,2019,29.0,1990.0,17.6,66,3.74,47,5,3,3,6,2,7,0.4,6,0,0,0,1,0,"MF,FW",25-29,Midfielder,Germany,Europe
257376,Domingos Duarte,POR,Granada,La Liga,2019,24.0,1995.0,34.3,12,0.35,10,1,0,0,1,0,1,0.03,1,0,0,0,0,0,DF,20-24,Defender,Portugal,Europe
175323,scar Duarte,CRC,Levante,La Liga,2019,30.0,1989.0,5.4,4,0.74,3,0,0,1,0,0,1,0.19,1,0,0,0,0,0,DF,30-34,Defender,Costa Rica,North America
232418,Ondrej Duda,SVK,Norwich City,Premier League,2019,24.0,1994.0,8.0,30,3.73,17,8,1,3,1,0,2,0.25,1,0,0,1,0,0,MF,20-24,Midfielder,Slovakia,Europe
119269,Shane Duffy,IRL,Brighton,Premier League,2019,27.0,1992.0,13.8,7,0.51,5,0,1,1,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Republic of Ireland,Europe
