player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,passes_completed,passes_attempted,pass_completion_pct,total_pass_distance,progressive_pass_distance,short_passes_completed,short_passes_attempted,short_pass_completion_pct,medium_passes_completed,medium_passes_attempted,medium_pass_completion_pct,long_passes_completed,long_passes_attempted,long_pass_completion_pct,assists,xag,xa,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age_range,general_position,country,continent
456080,Karim Aribi,ALG,Nmes,Ligue 1,2020,26.0,1994.0,3.3,38,68,55.9,453,66,25,35,71.4,9,16,56.3,0,2,0.0,0,0.1,0.1,-0.1,2,1,1,0,2,FW,25-29,Forward,Algeria,Africa
130765,Stuart Armstrong,SCO,Southampton,Premier League,2020,28.0,1992.0,30.7,1021,1298,78.7,15050,4362,563,653,86.2,360,420,85.7,51,78,65.4,5,2.6,1.8,2.4,35,80,40,7,144,MF,25-29,Midfielder,Scotland,Europe
53536,Tolgay Arslan,GER,Udinese,Serie A,2020,29.0,1990.0,20.2,749,890,84.2,12827,2917,341,380,89.7,325,363,89.5,62,97,63.9,0,0.4,0.9,-0.4,9,73,12,2,80,MF,25-29,Midfielder,Germany,Europe
63531,Kwadwo Asamoah,GHA,Cagliari,Serie A,2020,31.0,1988.0,2.5,95,114,83.3,1746,456,43,48,89.6,38,43,88.4,12,17,70.6,0,0.0,0.1,0.0,0,10,2,0,6,"DF,MF",30-34,Defender,Ghana,Africa
423436,Santiago Ascacbar,ARG,Hertha BSC,Bundesliga,2020,23.0,1997.0,8.5,291,358,81.3,4862,1446,143,162,88.3,108,128,84.4,28,37,75.7,0,0.3,0.3,-0.3,6,21,4,0,31,MF,20-24,Midfielder,Argentina,South America
263183,Roger Assal,CIV,Dijon,Ligue 1,2020,26.0,1993.0,9.2,118,181,65.2,1837,381,68,100,68.0,36,54,66.7,11,14,78.6,1,0.2,0.3,0.8,3,8,5,0,14,"FW,MF",25-29,Forward,Ivory Coast,Africa
58864,Pierre-Emerick Aubameyang,GAB,Arsenal,Premier League,2020,31.0,1989.0,25.9,499,674,74.0,6849,1366,319,380,83.9,137,197,69.5,24,38,63.2,3,2.4,3.0,0.6,22,29,22,4,66,FW,30-34,Forward,Gabon,Africa
284595,Tommaso Augello,ITA,Sampdoria,Serie A,2020,25.0,1994.0,35.7,1564,2061,75.9,24859,10136,807,916,88.1,628,807,77.8,97,228,42.5,3,3.9,4.1,-0.9,29,100,40,25,157,DF,25-29,Defender,Italy,Europe
127032,Serge Aurier,CIV,Tottenham,Premier League,2020,27.0,1992.0,17.8,772,980,78.8,10939,4252,449,499,90.0,255,333,76.6,33,59,55.9,3,3.4,1.9,-0.4,18,31,18,9,59,DF,25-29,Defender,Ivory Coast,Africa
295313,Taiwo Awoniyi,NGA,Union Berlin,Bundesliga,2020,22.0,1997.0,15.1,194,295,65.8,2588,456,120,164,73.2,54,81,66.7,10,18,55.6,2,1.3,0.8,0.7,20,8,2,0,16,FW,20-24,Forward,Nigeria,Africa
108354,Jordan Ayew,GHA,Crystal Palace,Premier League,2020,28.0,1991.0,23.3,519,667,77.8,6434,1218,323,368,87.8,136,177,76.8,13,25,52.0,3,0.7,1.4,2.3,13,23,12,2,35,"FW,MF",25-29,Forward,Ghana,Africa
67420,Luke Ayling,ENG,Leeds United,Premier League,2020,28.0,1991.0,37.8,2161,2770,78.0,39595,16160,910,1029,88.4,956,1148,83.3,248,451,55.0,0,3.2,3.2,-3.2,27,179,32,12,224,DF,25-29,Defender,England,Europe
119235,Carlos Bacca,COL,Villarreal,La Liga,2020,33.0,1986.0,8.7,105,168,62.5,1346,317,62,89,69.7,23,37,62.2,6,14,42.9,0,1.0,0.6,-1.0,5,9,5,0,14,FW,30-34,Forward,Colombia,South America
463603,Benot Badiashile,FRA,Monaco,Ligue 1,2020,19.0,2001.0,31.9,2124,2450,86.7,43718,16007,566,632,89.6,1268,1366,92.8,274,412,66.5,1,1.2,1.4,-0.2,6,168,4,0,170,DF,Under 20,Defender,France,Europe
387626,Leon Bailey,JAM,Leverkusen,Bundesliga,2020,22.0,1997.0,23.8,668,962,69.4,10811,2275,385,439,87.7,156,241,64.7,89,174,51.1,8,6.0,6.6,2.0,48,26,37,16,63,"FW,MF",20-24,Forward,Jamaica,North America
540664,Dilane Bakwa,FRA,Bordeaux,Ligue 1,2020,17.0,2002.0,0.6,34,40,85.0,532,88,17,18,94.4,13,14,92.9,3,4,75.0,0,0.0,0.0,0.0,1,5,0,0,6,"FW,MF",Under 20,Forward,France,Europe
238752,Keita Bald,SEN,Sampdoria,Serie A,2020,25.0,1995.0,13.3,230,315,73.0,3100,526,135,169,79.9,74,96,77.1,7,18,38.9,1,2.4,1.3,-1.4,21,14,6,0,26,FW,25-29,Forward,Senegal,Africa
146690,George Baldock,GRE,Sheffield Utd,Premier League,2020,27.0,1993.0,31.0,888,1153,77.0,11908,3743,582,647,90.0,229,305,75.1,36,98,36.7,2,2.9,1.8,-0.9,18,47,23,7,75,DF,25-29,Defender,Greece,Europe
39381,Gareth Bale,WAL,Tottenham,Premier League,2020,31.0,1989.0,10.2,285,416,68.5,5015,1496,142,173,82.1,87,126,69.0,41,72,56.9,2,1.8,1.2,0.2,21,24,17,3,43,FW,30-34,Forward,Wales,Europe
575998,Leonardo Balerdi,ARG,Marseille,Ligue 1,2020,21.0,1999.0,18.2,921,1064,86.6,17058,5887,343,378,90.7,477,525,90.9,87,129,67.4,0,0.0,0.1,0.0,1,41,0,0,48,DF,20-24,Defender,Argentina,South America
296422,Fod Ballo-Tour,SEN,Monaco,Ligue 1,2020,23.0,1997.0,7.4,349,432,80.8,5366,1549,198,222,89.2,117,140,83.6,24,42,57.1,3,0.7,0.7,2.3,8,25,11,7,24,DF,20-24,Defender,Senegal,Africa
62351,Abdoulaye Bamba,CIV,Angers,Ligue 1,2020,30.0,1990.0,15.0,650,875,74.3,10169,4909,358,398,89.9,223,298,74.8,46,118,39.0,0,1.4,1.4,-1.4,8,47,11,5,53,DF,30-34,Defender,Ivory Coast,Africa
292818,Jonathan Bamba,CIV,Lille,Ligue 1,2020,24.0,1996.0,33.2,1305,1680,77.7,19157,4900,751,841,89.3,374,472,79.2,104,210,49.5,9,5.1,5.4,3.9,64,94,43,9,128,MF,20-24,Midfielder,Ivory Coast,Africa
